name,prediction
model_antiviral3_1768_complex.14,0.6055992
model_antiviral3_1539_complex.10,0.60559696
model_antiviral3_1431_complex.2,0.6055937
model_antiviral3_1959_complex.2,0.60559
model_antiviral3_3250_complex.19,0.6055881
model_antiviral3_3557_complex.11,0.6055873
model_antiviral3_1007_complex.8,0.6055869
model_antiviral3_1975_complex.18,0.6055863
model_antiviral3_3327_complex.1,0.60558164
model_antiviral3_1200_complex.4,0.6055793
model_antiviral3_316_complex.8,0.6055737
model_antiviral3_203_complex.4,0.6055734
model_antiviral3_520_complex.19,0.6055696
model_antiviral3_1931_complex.17,0.6055688
model_antiviral3_2112_complex.14,0.60556287
model_antiviral3_1014_complex.4,0.6055604
model_antiviral3_4443_complex.7,0.6055604
model_antiviral3_3143_complex.10,0.6055604
model_antiviral3_3188_complex.6,0.6055604
model_antiviral3_2658_complex.6,0.6055604
model_antiviral3_3188_complex.8,0.6055604
model_antiviral3_510_complex.18,0.6055584
model_antiviral3_1708_complex.6,0.6055549
model_antiviral3_329_complex.14,0.6055542
model_antiviral3_3010_complex.3,0.60555106
model_antiviral3_1151_complex.18,0.6055468
model_antiviral3_355_complex.8,0.6055353
model_antiviral3_1342_complex.5,0.6055339
model_antiviral3_560_complex.9,0.60552835
model_antiviral3_2713_complex.1,0.6055231
model_antiviral3_3403_complex.14,0.60552174
model_antiviral3_2888_complex.15,0.6055202
model_antiviral3_2362_complex.13,0.6055097
model_antiviral3_1201_complex.1,0.6055085
model_antiviral3_3134_complex.13,0.60550183
model_antiviral3_310_complex.4,0.6054969
model_antiviral3_1277_complex.10,0.6054932
model_antiviral3_1908_complex.2,0.60548854
model_antiviral3_3457_complex.20,0.6054862
model_antiviral3_3887_complex.9,0.6054847
model_antiviral3_4028_complex.8,0.6054816
model_antiviral3_1749_complex.17,0.60548055
model_antiviral3_1791_complex.3,0.60548
model_antiviral3_3089_complex.9,0.6054722
model_antiviral3_2984_complex.9,0.6054616
model_antiviral3_3179_complex.1,0.60546064
model_antiviral3_709_complex.16,0.60545576
model_antiviral3_4450_complex.2,0.6054557
model_antiviral3_2263_complex.20,0.60544103
model_antiviral3_2663_complex.19,0.605439
model_antiviral3_90_complex.4,0.6054336
model_antiviral3_1516_complex.20,0.6054335
model_antiviral3_788_complex.17,0.6054323
model_antiviral3_347_complex.11,0.6054296
model_antiviral3_2807_complex.10,0.60542816
model_antiviral3_872_complex.4,0.6054277
model_antiviral3_3742_complex.7,0.6054135
model_antiviral3_172_complex.12,0.60541236
model_antiviral3_698_complex.19,0.605409
model_antiviral3_268_complex.6,0.6054037
model_antiviral3_1212_complex.16,0.60540205
model_antiviral3_328_complex.11,0.6054014
model_antiviral3_3836_complex.4,0.6053918
model_antiviral3_4035_complex.11,0.6053915
model_antiviral3_1829_complex.17,0.6053911
model_antiviral3_1906_complex.14,0.60538805
model_antiviral3_4380_complex.18,0.6053813
model_antiviral3_51_complex.13,0.60537964
model_antiviral3_1772_complex.3,0.6053744
model_antiviral3_621_complex.7,0.6053718
model_antiviral3_2144_complex.7,0.6053676
model_antiviral3_4033_complex.16,0.60536176
model_antiviral3_4064_complex.7,0.60535944
model_antiviral3_2114_complex.3,0.6053576
model_antiviral3_611_complex.15,0.60535544
model_antiviral3_102_complex.20,0.60535544
model_antiviral3_3862_complex.17,0.605349
model_antiviral3_3463_complex.6,0.6053454
model_antiviral3_3728_complex.7,0.6053409
model_antiviral3_1331_complex.6,0.60533905
model_antiviral3_213_complex.18,0.6053362
model_antiviral3_1668_complex.11,0.605335
model_antiviral3_1768_complex.7,0.6053348
model_antiviral3_2346_complex.2,0.6053275
model_antiviral3_744_complex.10,0.60532516
model_antiviral3_654_complex.12,0.60531944
model_antiviral3_4401_complex.3,0.60531336
model_antiviral3_255_complex.6,0.60531306
model_antiviral3_2099_complex.12,0.60531145
model_antiviral3_4303_complex.13,0.6053074
model_antiviral3_301_complex.20,0.605301
model_antiviral3_1829_complex.6,0.6052961
model_antiviral3_4283_complex.11,0.6052954
model_antiviral3_4127_complex.9,0.6052897
model_antiviral3_3215_complex.2,0.60527825
model_antiviral3_1457_complex.20,0.60527647
model_antiviral3_2836_complex.5,0.60527086
model_antiviral3_505_complex.7,0.6052655
model_antiviral3_4193_complex.16,0.60525954
model_antiviral3_1734_complex.6,0.60525876
model_antiviral3_1469_complex.20,0.6052575
model_antiviral3_3707_complex.1,0.6052565
model_antiviral3_3053_complex.10,0.6052513
model_antiviral3_3219_complex.3,0.60525036
model_antiviral3_919_complex.10,0.6052468
model_antiviral3_3352_complex.4,0.6052402
model_antiviral3_2603_complex.19,0.6052372
model_antiviral3_1730_complex.11,0.60522836
model_antiviral3_151_complex.16,0.60522664
model_antiviral3_720_complex.13,0.60521406
model_antiviral3_3481_complex.6,0.60521376
model_antiviral3_1097_complex.7,0.6052134
model_antiviral3_3151_complex.20,0.60520756
model_antiviral3_2930_complex.11,0.60520345
model_antiviral3_429_complex.9,0.6052025
model_antiviral3_4051_complex.12,0.6052005
model_antiviral3_4070_complex.9,0.6051993
model_antiviral3_1317_complex.17,0.6051957
model_antiviral3_2980_complex.2,0.6051953
model_antiviral3_3089_complex.5,0.60519403
model_antiviral3_2405_complex.1,0.6051824
model_antiviral3_4029_complex.6,0.605181
model_antiviral3_3822_complex.16,0.6051809
model_antiviral3_2046_complex.18,0.6051807
model_antiviral3_1549_complex.13,0.60517836
model_antiviral3_2987_complex.15,0.6051747
model_antiviral3_2298_complex.3,0.6051697
model_antiviral3_4367_complex.7,0.60515517
model_antiviral3_1534_complex.19,0.60515285
model_antiviral3_3723_complex.17,0.60515034
model_antiviral3_3390_complex.19,0.6051486
model_antiviral3_581_complex.7,0.60513985
model_antiviral3_3861_complex.13,0.60513824
model_antiviral3_2927_complex.14,0.60513246
model_antiviral3_4141_complex.6,0.60513085
model_antiviral3_1560_complex.16,0.60512483
model_antiviral3_1210_complex.3,0.60512453
model_antiviral3_3638_complex.16,0.6051234
model_antiviral3_2280_complex.7,0.6051232
model_antiviral3_1351_complex.1,0.60512173
model_antiviral3_895_complex.5,0.6051204
model_antiviral3_411_complex.1,0.6051155
model_antiviral3_1943_complex.1,0.60511327
model_antiviral3_988_complex.6,0.6051062
model_antiviral3_4469_complex.3,0.6051044
model_antiviral3_3506_complex.19,0.60510343
model_antiviral3_3055_complex.15,0.6050944
model_antiviral3_2147_complex.16,0.6050916
model_antiviral3_2727_complex.20,0.60509056
model_antiviral3_3606_complex.8,0.60509026
model_antiviral3_509_complex.15,0.6050865
model_antiviral3_715_complex.18,0.6050818
model_antiviral3_4356_complex.7,0.60507745
model_antiviral3_164_complex.7,0.6050772
model_antiviral3_1339_complex.9,0.6050743
model_antiviral3_3141_complex.11,0.605061
model_antiviral3_3520_complex.3,0.60505795
model_antiviral3_3547_complex.14,0.6050532
model_antiviral3_2316_complex.15,0.6050482
model_antiviral3_18_complex.2,0.6050476
model_antiviral3_1658_complex.10,0.60504496
model_antiviral3_4479_complex.11,0.6050448
model_antiviral3_723_complex.20,0.60504055
model_antiviral3_1551_complex.13,0.6050392
model_antiviral3_4376_complex.9,0.60503685
model_antiviral3_719_complex.10,0.60503185
model_antiviral3_1239_complex.10,0.60502625
model_antiviral3_528_complex.14,0.6050226
model_antiviral3_3811_complex.13,0.60502094
model_antiviral3_3141_complex.18,0.6050207
model_antiviral3_94_complex.14,0.60501224
model_antiviral3_1158_complex.12,0.6050102
model_antiviral3_1429_complex.17,0.6050088
model_antiviral3_4297_complex.6,0.60500765
model_antiviral3_122_complex.2,0.6050073
model_antiviral3_542_complex.12,0.6050052
model_antiviral3_1785_complex.2,0.60500085
model_antiviral3_3573_complex.5,0.6049954
model_antiviral3_1941_complex.3,0.60499537
model_antiviral3_823_complex.19,0.60499126
model_antiviral3_3578_complex.8,0.60498947
model_antiviral3_1949_complex.18,0.60498554
model_antiviral3_1042_complex.13,0.6049854
model_antiviral3_3636_complex.2,0.60498166
model_antiviral3_3711_complex.17,0.60497874
model_antiviral3_1404_complex.14,0.6049753
model_antiviral3_756_complex.13,0.60497427
model_antiviral3_1924_complex.7,0.6049685
model_antiviral3_1796_complex.19,0.6049642
model_antiviral3_1574_complex.10,0.60495764
model_antiviral3_4403_complex.9,0.6049533
model_antiviral3_2068_complex.9,0.60495293
model_antiviral3_528_complex.4,0.60494304
model_antiviral3_782_complex.13,0.6049393
model_antiviral3_1601_complex.12,0.6049362
model_antiviral3_2370_complex.6,0.604936
model_antiviral3_1_complex.7,0.6049326
model_antiviral3_1328_complex.10,0.60492873
model_antiviral3_3806_complex.14,0.60492766
model_antiviral3_3353_complex.6,0.60490996
model_antiviral3_3246_complex.10,0.6049088
model_antiviral3_4391_complex.11,0.60490865
model_antiviral3_275_complex.20,0.604904
model_antiviral3_3142_complex.6,0.60490376
model_antiviral3_3348_complex.17,0.60489494
model_antiviral3_2904_complex.6,0.60489017
model_antiviral3_4047_complex.13,0.60488206
model_antiviral3_3352_complex.17,0.60487545
model_antiviral3_3560_complex.14,0.60486203
model_antiviral3_3744_complex.2,0.6048616
model_antiviral3_336_complex.6,0.6048606
model_antiviral3_2795_complex.1,0.60485905
model_antiviral3_2841_complex.13,0.604852
model_antiviral3_1902_complex.3,0.60484916
model_antiviral3_3824_complex.9,0.60484844
model_antiviral3_4039_complex.5,0.6048327
model_antiviral3_4089_complex.15,0.60483116
model_antiviral3_4068_complex.2,0.6048296
model_antiviral3_1280_complex.13,0.60482895
model_antiviral3_3781_complex.13,0.6048257
model_antiviral3_51_complex.17,0.60482514
model_antiviral3_2711_complex.18,0.6048207
model_antiviral3_2003_complex.18,0.6048201
model_antiviral3_2101_complex.12,0.60481477
model_antiviral3_1746_complex.18,0.6048129
model_antiviral3_1506_complex.7,0.6048114
model_antiviral3_2132_complex.11,0.6048102
model_antiviral3_1431_complex.7,0.6048063
model_antiviral3_3069_complex.6,0.6048059
model_antiviral3_2850_complex.4,0.60480225
model_antiviral3_3894_complex.5,0.6048022
model_antiviral3_3490_complex.10,0.604802
model_antiviral3_1982_complex.8,0.60480106
model_antiviral3_3032_complex.12,0.6047905
model_antiviral3_913_complex.9,0.6047902
model_antiviral3_1933_complex.19,0.6047844
model_antiviral3_80_complex.6,0.6047816
model_antiviral3_3528_complex.12,0.60478014
model_antiviral3_606_complex.8,0.6047785
model_antiviral3_1052_complex.16,0.60477656
model_antiviral3_2800_complex.10,0.6047748
model_antiviral3_693_complex.7,0.60477376
model_antiviral3_2752_complex.8,0.6047707
model_antiviral3_4231_complex.4,0.60476625
model_antiviral3_1948_complex.10,0.60476536
model_antiviral3_202_complex.9,0.60476357
model_antiviral3_3774_complex.7,0.604763
model_antiviral3_2500_complex.14,0.6047622
model_antiviral3_1651_complex.4,0.6047614
model_antiviral3_4266_complex.13,0.6047571
model_antiviral3_107_complex.6,0.6047569
model_antiviral3_1237_complex.11,0.6047551
model_antiviral3_1578_complex.11,0.60475296
model_antiviral3_4267_complex.9,0.6047517
model_antiviral3_2590_complex.20,0.6047517
model_antiviral3_4301_complex.19,0.60474265
model_antiviral3_1571_complex.1,0.6047383
model_antiviral3_1100_complex.14,0.60473406
model_antiviral3_3264_complex.9,0.6047309
model_antiviral3_949_complex.16,0.6047272
model_antiviral3_4139_complex.5,0.60472316
model_antiviral3_2415_complex.20,0.604723
model_antiviral3_2277_complex.14,0.6047162
model_antiviral3_4189_complex.8,0.6047156
model_antiviral3_20_complex.1,0.6047126
model_antiviral3_665_complex.19,0.60471046
model_antiviral3_2479_complex.1,0.604703
model_antiviral3_1488_complex.9,0.6047019
model_antiviral3_111_complex.14,0.60469985
model_antiviral3_2752_complex.15,0.6046914
model_antiviral3_2243_complex.8,0.60468906
model_antiviral3_1007_complex.13,0.60468245
model_antiviral3_631_complex.10,0.60468215
model_antiviral3_4062_complex.17,0.60466856
model_antiviral3_874_complex.9,0.60466534
model_antiviral3_3699_complex.10,0.6046629
model_antiviral3_2494_complex.16,0.6046583
model_antiviral3_697_complex.15,0.6046575
model_antiviral3_3775_complex.10,0.6046499
model_antiviral3_2152_complex.14,0.60464805
model_antiviral3_149_complex.14,0.6046462
model_antiviral3_996_complex.7,0.60464495
model_antiviral3_2353_complex.5,0.6046448
model_antiviral3_1787_complex.8,0.60464084
model_antiviral3_4079_complex.10,0.60463375
model_antiviral3_623_complex.1,0.60463053
model_antiviral3_1014_complex.14,0.60462874
model_antiviral3_1666_complex.9,0.6046154
model_antiviral3_907_complex.15,0.6046135
model_antiviral3_2066_complex.10,0.6046113
model_antiviral3_2029_complex.19,0.6046112
model_antiviral3_4438_complex.2,0.6046094
model_antiviral3_1399_complex.10,0.6046062
model_antiviral3_3547_complex.1,0.6046051
model_antiviral3_1154_complex.13,0.6046012
model_antiviral3_3086_complex.20,0.6046008
model_antiviral3_1627_complex.1,0.6046001
model_antiviral3_1189_complex.16,0.6045967
model_antiviral3_2124_complex.12,0.6045881
model_antiviral3_3946_complex.17,0.6045869
model_antiviral3_2778_complex.13,0.6045856
model_antiviral3_3512_complex.3,0.60458034
model_antiviral3_1313_complex.13,0.60458034
model_antiviral3_2685_complex.17,0.6045776
model_antiviral3_3777_complex.20,0.60457754
model_antiviral3_1377_complex.6,0.6045741
model_antiviral3_1437_complex.5,0.60457337
model_antiviral3_1514_complex.6,0.60457057
model_antiviral3_2894_complex.10,0.60456926
model_antiviral3_3857_complex.20,0.6045579
model_antiviral3_1517_complex.11,0.6045573
model_antiviral3_2982_complex.18,0.6045569
model_antiviral3_2726_complex.19,0.6045566
model_antiviral3_2296_complex.19,0.6045529
model_antiviral3_1468_complex.2,0.6045453
model_antiviral3_1758_complex.19,0.6045413
model_antiviral3_4439_complex.6,0.60454065
model_antiviral3_1064_complex.14,0.60453427
model_antiviral3_1890_complex.17,0.60453266
model_antiviral3_3575_complex.18,0.6045309
model_antiviral3_1195_complex.3,0.6045295
model_antiviral3_3188_complex.3,0.6045265
model_antiviral3_2253_complex.19,0.6045258
model_antiviral3_2558_complex.14,0.6045213
model_antiviral3_1360_complex.11,0.6045171
model_antiviral3_4384_complex.1,0.6045122
model_antiviral3_3782_complex.20,0.604512
model_antiviral3_2014_complex.15,0.6045068
model_antiviral3_2582_complex.7,0.6045053
model_antiviral3_3434_complex.19,0.6045009
model_antiviral3_1949_complex.11,0.6044985
model_antiviral3_1761_complex.17,0.60449487
model_antiviral3_2058_complex.10,0.6044945
model_antiviral3_3625_complex.1,0.60449356
model_antiviral3_4346_complex.10,0.6044887
model_antiviral3_2445_complex.3,0.60448074
model_antiviral3_2346_complex.7,0.60447913
model_antiviral3_4347_complex.18,0.60447526
model_antiviral3_4499_complex.15,0.6044717
model_antiviral3_1058_complex.2,0.60447055
model_antiviral3_3669_complex.8,0.6044692
model_antiviral3_2573_complex.11,0.60446584
model_antiviral3_3693_complex.2,0.6044604
model_antiviral3_1411_complex.3,0.6044558
model_antiviral3_3963_complex.1,0.6044545
model_antiviral3_436_complex.8,0.6044537
model_antiviral3_1592_complex.13,0.6044474
model_antiviral3_2591_complex.17,0.60444695
model_antiviral3_1765_complex.15,0.60444427
model_antiviral3_3403_complex.6,0.60444325
model_antiviral3_1222_complex.7,0.60443956
model_antiviral3_1785_complex.18,0.60443574
model_antiviral3_3943_complex.19,0.60443383
model_antiviral3_3592_complex.1,0.60442746
model_antiviral3_1473_complex.13,0.6044271
model_antiviral3_4007_complex.3,0.6044268
model_antiviral3_1053_complex.16,0.60441744
model_antiviral3_601_complex.11,0.60441613
model_antiviral3_3046_complex.13,0.60441303
model_antiviral3_236_complex.10,0.60440683
model_antiviral3_3190_complex.4,0.6044054
model_antiviral3_4202_complex.8,0.6043955
model_antiviral3_1074_complex.13,0.6043941
model_antiviral3_1083_complex.20,0.6043789
model_antiviral3_3490_complex.18,0.6043782
model_antiviral3_636_complex.13,0.60437644
model_antiviral3_2701_complex.12,0.60437256
model_antiviral3_1398_complex.17,0.6043677
model_antiviral3_1802_complex.17,0.60435814
model_antiviral3_4444_complex.1,0.60434824
model_antiviral3_554_complex.15,0.6043482
model_antiviral3_1514_complex.11,0.6043459
model_antiviral3_4083_complex.14,0.60433793
model_antiviral3_355_complex.4,0.6043265
model_antiviral3_2942_complex.9,0.60432607
model_antiviral3_3149_complex.8,0.6043242
model_antiviral3_1630_complex.10,0.6043159
model_antiviral3_2379_complex.19,0.6043158
model_antiviral3_1920_complex.9,0.6043152
model_antiviral3_2736_complex.19,0.60431486
model_antiviral3_1895_complex.20,0.60430884
model_antiviral3_845_complex.5,0.6043083
model_antiviral3_352_complex.14,0.6042986
model_antiviral3_2315_complex.6,0.60429823
model_antiviral3_1052_complex.6,0.6042972
model_antiviral3_3903_complex.3,0.60429305
model_antiviral3_238_complex.16,0.604293
model_antiviral3_1639_complex.4,0.6042899
model_antiviral3_821_complex.7,0.60428613
model_antiviral3_1375_complex.15,0.60428554
model_antiviral3_4017_complex.5,0.60427845
model_antiviral3_3912_complex.17,0.60427755
model_antiviral3_1941_complex.1,0.6042767
model_antiviral3_3341_complex.14,0.6042722
model_antiviral3_1355_complex.9,0.60426337
model_antiviral3_936_complex.6,0.60425913
model_antiviral3_2773_complex.3,0.60425675
model_antiviral3_1420_complex.8,0.60425
model_antiviral3_2683_complex.17,0.6042495
model_antiviral3_3478_complex.12,0.6042489
model_antiviral3_712_complex.4,0.60424566
model_antiviral3_437_complex.18,0.6042438
model_antiviral3_3816_complex.15,0.6042398
model_antiviral3_3142_complex.8,0.6042352
model_antiviral3_3505_complex.8,0.60423434
model_antiviral3_4502_complex.3,0.60423434
model_antiviral3_1932_complex.17,0.6042337
model_antiviral3_2059_complex.10,0.60421675
model_antiviral3_3985_complex.5,0.6042126
model_antiviral3_4376_complex.15,0.60421145
model_antiviral3_1231_complex.8,0.604211
model_antiviral3_1048_complex.4,0.6042065
model_antiviral3_203_complex.12,0.60420114
model_antiviral3_4326_complex.11,0.6041958
model_antiviral3_2245_complex.6,0.60419047
model_antiviral3_1544_complex.17,0.6041897
model_antiviral3_1666_complex.10,0.604187
model_antiviral3_3714_complex.4,0.6041793
model_antiviral3_936_complex.10,0.6041774
model_antiviral3_3685_complex.20,0.6041711
model_antiviral3_2605_complex.7,0.6041676
model_antiviral3_2892_complex.12,0.6041653
model_antiviral3_1932_complex.20,0.60416377
model_antiviral3_3504_complex.18,0.6041637
model_antiviral3_2377_complex.20,0.60416245
model_antiviral3_3704_complex.7,0.6041585
model_antiviral3_4284_complex.18,0.6041576
model_antiviral3_84_complex.12,0.60415435
model_antiviral3_1323_complex.19,0.6041532
model_antiviral3_2327_complex.6,0.6041494
model_antiviral3_385_complex.9,0.60414034
model_antiviral3_1920_complex.4,0.60413796
model_antiviral3_2354_complex.2,0.6041363
model_antiviral3_431_complex.12,0.6041307
model_antiviral3_3292_complex.15,0.60413027
model_antiviral3_1597_complex.19,0.6041279
model_antiviral3_2236_complex.15,0.6041197
model_antiviral3_3003_complex.3,0.6041141
model_antiviral3_3837_complex.10,0.60410655
model_antiviral3_3142_complex.10,0.6041027
model_antiviral3_4414_complex.3,0.60410106
model_antiviral3_2559_complex.11,0.604098
model_antiviral3_2667_complex.17,0.6040911
model_antiviral3_4363_complex.14,0.60408396
model_antiviral3_2578_complex.11,0.60408074
model_antiviral3_3960_complex.19,0.60408044
model_antiviral3_4123_complex.3,0.6040793
model_antiviral3_3314_complex.14,0.6040788
model_antiviral3_2567_complex.15,0.60407835
model_antiviral3_993_complex.5,0.60407656
model_antiviral3_1126_complex.3,0.60407513
model_antiviral3_2893_complex.9,0.60407096
model_antiviral3_3762_complex.11,0.6040647
model_antiviral3_2803_complex.8,0.604064
model_antiviral3_199_complex.8,0.60406375
model_antiviral3_179_complex.2,0.6040619
model_antiviral3_2247_complex.11,0.60405564
model_antiviral3_1719_complex.1,0.60405505
model_antiviral3_2927_complex.5,0.60405165
model_antiviral3_2256_complex.10,0.60404783
model_antiviral3_1993_complex.2,0.60404396
model_antiviral3_3901_complex.6,0.60403556
model_antiviral3_2996_complex.14,0.6040354
model_antiviral3_3490_complex.4,0.6040316
model_antiviral3_2379_complex.11,0.604028
model_antiviral3_4207_complex.14,0.60402787
model_antiviral3_3216_complex.3,0.6040247
model_antiviral3_1210_complex.9,0.6040217
model_antiviral3_3693_complex.16,0.6040193
model_antiviral3_2633_complex.10,0.6040134
model_antiviral3_2297_complex.17,0.6040121
model_antiviral3_1996_complex.12,0.60401076
model_antiviral3_1954_complex.17,0.6040059
model_antiviral3_3091_complex.2,0.6039952
model_antiviral3_2457_complex.4,0.60398763
model_antiviral3_214_complex.2,0.603986
model_antiviral3_245_complex.1,0.6039804
model_antiviral3_119_complex.6,0.6039777
model_antiviral3_1905_complex.19,0.6039747
model_antiviral3_11_complex.12,0.60397196
model_antiviral3_3823_complex.10,0.60396093
model_antiviral3_739_complex.2,0.60395956
model_antiviral3_1974_complex.13,0.60395825
model_antiviral3_350_complex.20,0.60395795
model_antiviral3_1713_complex.17,0.6039566
model_antiviral3_3895_complex.8,0.60395515
model_antiviral3_1259_complex.13,0.603953
model_antiviral3_4159_complex.14,0.60395205
model_antiviral3_1810_complex.20,0.60394853
model_antiviral3_3921_complex.17,0.6039371
model_antiviral3_3220_complex.3,0.60393566
model_antiviral3_1446_complex.5,0.6039315
model_antiviral3_2806_complex.14,0.6039312
model_antiviral3_3091_complex.6,0.6039279
model_antiviral3_3517_complex.12,0.60391927
model_antiviral3_1941_complex.6,0.6039183
model_antiviral3_133_complex.14,0.60391545
model_antiviral3_1728_complex.12,0.60391235
model_antiviral3_2190_complex.15,0.60391027
model_antiviral3_1086_complex.13,0.60390365
model_antiviral3_1794_complex.10,0.6039016
model_antiviral3_3511_complex.13,0.60389644
model_antiviral3_1815_complex.17,0.6038933
model_antiviral3_27_complex.20,0.6038788
model_antiviral3_4075_complex.6,0.60387665
model_antiviral3_3126_complex.4,0.60387474
model_antiviral3_992_complex.2,0.6038709
model_antiviral3_3393_complex.9,0.6038624
model_antiviral3_1621_complex.17,0.60386235
model_antiviral3_4003_complex.8,0.6038527
model_antiviral3_3932_complex.9,0.603852
model_antiviral3_3300_complex.13,0.6038474
model_antiviral3_539_complex.16,0.60384554
model_antiviral3_2313_complex.3,0.60384285
model_antiviral3_2362_complex.3,0.6038403
model_antiviral3_2711_complex.19,0.603837
model_antiviral3_674_complex.16,0.6038368
model_antiviral3_2497_complex.7,0.60383356
model_antiviral3_214_complex.9,0.603827
model_antiviral3_1920_complex.18,0.6038256
model_antiviral3_2058_complex.1,0.6038255
model_antiviral3_876_complex.19,0.6038218
model_antiviral3_3032_complex.6,0.6038151
model_antiviral3_284_complex.7,0.6038129
model_antiviral3_3539_complex.15,0.6038096
model_antiviral3_1358_complex.9,0.60380733
model_antiviral3_673_complex.4,0.6038059
model_antiviral3_525_complex.5,0.60380167
model_antiviral3_2846_complex.13,0.6037961
model_antiviral3_2_complex.1,0.60379237
model_antiviral3_361_complex.16,0.60378844
model_antiviral3_1440_complex.19,0.603782
model_antiviral3_3645_complex.8,0.6037772
model_antiviral3_4398_complex.18,0.60377306
model_antiviral3_834_complex.18,0.6037684
model_antiviral3_4425_complex.20,0.60376704
model_antiviral3_1490_complex.6,0.6037636
model_antiviral3_233_complex.20,0.60376096
model_antiviral3_3746_complex.14,0.603756
model_antiviral3_1501_complex.7,0.6037546
model_antiviral3_2545_complex.18,0.6037495
model_antiviral3_1120_complex.1,0.6037453
model_antiviral3_2832_complex.6,0.6037445
model_antiviral3_1612_complex.19,0.60373867
model_antiviral3_1838_complex.15,0.60373646
model_antiviral3_1130_complex.14,0.6037343
model_antiviral3_2044_complex.8,0.6037321
model_antiviral3_4486_complex.14,0.6037249
model_antiviral3_2557_complex.11,0.6037225
model_antiviral3_3055_complex.4,0.60371894
model_antiviral3_1966_complex.17,0.6037172
model_antiviral3_1408_complex.7,0.6037146
model_antiviral3_1217_complex.9,0.60370874
model_antiviral3_793_complex.8,0.6037087
model_antiviral3_3082_complex.12,0.6036916
model_antiviral3_4001_complex.1,0.6036874
model_antiviral3_2168_complex.17,0.6036839
model_antiviral3_973_complex.17,0.60368055
model_antiviral3_606_complex.6,0.60367167
model_antiviral3_3379_complex.18,0.6036599
model_antiviral3_1008_complex.19,0.6036576
model_antiviral3_3985_complex.11,0.60365194
model_antiviral3_2280_complex.10,0.60364294
model_antiviral3_2584_complex.4,0.60362893
model_antiviral3_1723_complex.18,0.60362875
model_antiviral3_2847_complex.2,0.6036286
model_antiviral3_756_complex.16,0.603626
model_antiviral3_3053_complex.1,0.6036258
model_antiviral3_3510_complex.1,0.6036172
model_antiviral3_736_complex.4,0.6036129
model_antiviral3_2920_complex.6,0.60361224
model_antiviral3_207_complex.20,0.60361135
model_antiviral3_0_complex.7,0.6036075
model_antiviral3_2942_complex.14,0.60360676
model_antiviral3_4468_complex.10,0.6035914
model_antiviral3_2746_complex.1,0.6035866
model_antiviral3_2568_complex.3,0.6035862
model_antiviral3_887_complex.3,0.60358554
model_antiviral3_2545_complex.5,0.6035826
model_antiviral3_1714_complex.19,0.603572
model_antiviral3_4041_complex.12,0.60356784
model_antiviral3_712_complex.11,0.60356617
model_antiviral3_4426_complex.20,0.60356194
model_antiviral3_408_complex.2,0.60355675
model_antiviral3_261_complex.7,0.60355425
model_antiviral3_954_complex.5,0.60354996
model_antiviral3_1650_complex.19,0.6035498
model_antiviral3_773_complex.20,0.6035407
model_antiviral3_3182_complex.20,0.6035403
model_antiviral3_1502_complex.12,0.60353845
model_antiviral3_3436_complex.12,0.6035378
model_antiviral3_633_complex.17,0.60353464
model_antiviral3_3453_complex.11,0.60353357
model_antiviral3_1522_complex.7,0.6035329
model_antiviral3_965_complex.16,0.6035311
model_antiviral3_4412_complex.3,0.603526
model_antiviral3_57_complex.12,0.60352045
model_antiviral3_3377_complex.16,0.60351914
model_antiviral3_1931_complex.16,0.60351723
model_antiviral3_2305_complex.7,0.60351646
model_antiviral3_2046_complex.8,0.6035155
model_antiviral3_4398_complex.13,0.6035086
model_antiviral3_3972_complex.9,0.60350627
model_antiviral3_4105_complex.10,0.6035034
model_antiviral3_103_complex.14,0.6035
model_antiviral3_655_complex.18,0.60349756
model_antiviral3_350_complex.9,0.6034952
model_antiviral3_2336_complex.2,0.603493
model_antiviral3_3538_complex.20,0.6034907
model_antiviral3_1284_complex.15,0.6034846
model_antiviral3_1328_complex.8,0.6034842
model_antiviral3_1416_complex.13,0.60348344
model_antiviral3_1734_complex.8,0.6034782
model_antiviral3_1763_complex.4,0.60346353
model_antiviral3_1049_complex.8,0.6034549
model_antiviral3_889_complex.13,0.6034541
model_antiviral3_4224_complex.14,0.603452
model_antiviral3_1079_complex.11,0.603448
model_antiviral3_2496_complex.17,0.6034466
model_antiviral3_189_complex.6,0.6034464
model_antiviral3_3889_complex.19,0.60344183
model_antiviral3_231_complex.7,0.6034399
model_antiviral3_1678_complex.19,0.60343695
model_antiviral3_1158_complex.3,0.60343575
model_antiviral3_2836_complex.13,0.6034357
model_antiviral3_3453_complex.6,0.603433
model_antiviral3_3604_complex.16,0.6034236
model_antiviral3_4495_complex.10,0.60342073
model_antiviral3_2341_complex.14,0.6034179
model_antiviral3_270_complex.17,0.60341525
model_antiviral3_1541_complex.11,0.60340875
model_antiviral3_3187_complex.11,0.60340494
model_antiviral3_4154_complex.18,0.6034023
model_antiviral3_3582_complex.2,0.60339016
model_antiviral3_3403_complex.19,0.6033849
model_antiviral3_2971_complex.19,0.6033802
model_antiviral3_146_complex.5,0.6033762
model_antiviral3_4424_complex.6,0.6033718
model_antiviral3_3599_complex.18,0.60336685
model_antiviral3_2481_complex.4,0.6033623
model_antiviral3_3505_complex.6,0.6033611
model_antiviral3_988_complex.15,0.6033571
model_antiviral3_3227_complex.8,0.60335237
model_antiviral3_4186_complex.1,0.60335225
