name,prediction,conf
model_antiviral2_110,0.6856445,model_antiviral2_110_complex.3
model_antiviral2_2653,0.68542,model_antiviral2_2653_complex.3
model_antiviral2_4682,0.6853041999999999,model_antiviral2_4682_complex.5
model_antiviral2_2242,0.68526673,model_antiviral2_2242_complex.2
model_antiviral2_2116,0.68518686,model_antiviral2_2116_complex.1
model_antiviral2_4204,0.68501616,model_antiviral2_4204_complex.7
model_antiviral2_691,0.68493724,model_antiviral2_691_complex.8
model_antiviral2_101,0.6848899,model_antiviral2_101_complex.7
model_antiviral2_2483,0.6848316,model_antiviral2_2483_complex.8
model_antiviral2_372,0.68476677,model_antiviral2_372_complex.8
model_antiviral2_3761,0.6846992,model_antiviral2_3761_complex.3
model_antiviral2_1515,0.6846903,model_antiviral2_1515_complex.6
model_antiviral2_3123,0.6845354,model_antiviral2_3123_complex.1
model_antiviral2_498,0.68448794,model_antiviral2_498_complex.3
model_antiviral2_3799,0.684422,model_antiviral2_3799_complex.5
model_antiviral2_1562,0.68440545,model_antiviral2_1562_complex.7
model_antiviral2_3429,0.68438226,model_antiviral2_3429_complex.6
model_antiviral2_503,0.68434244,model_antiviral2_503_complex.1
model_antiviral2_4094,0.68428344,model_antiviral2_4094_complex.3
model_antiviral2_4678,0.68426186,model_antiviral2_4678_complex.3
model_antiviral2_898,0.68425745,model_antiviral2_898_complex.7
model_antiviral2_1138,0.6841974000000001,model_antiviral2_1138_complex.2
model_antiviral2_710,0.6841733,model_antiviral2_710_complex.3
model_antiviral2_4335,0.6841636,model_antiviral2_4335_complex.8
model_antiviral2_4240,0.6841229999999999,model_antiviral2_4240_complex.3
model_antiviral2_2266,0.6838050999999999,model_antiviral2_2266_complex.6
model_antiviral2_3313,0.6837648000000001,model_antiviral2_3313_complex.1
model_antiviral2_4156,0.6836982,model_antiviral2_4156_complex.5
model_antiviral2_3493,0.6836772,model_antiviral2_3493_complex.4
model_antiviral2_1116,0.683607,model_antiviral2_1116_complex.6
model_antiviral2_2277,0.6835875,model_antiviral2_2277_complex.6
model_antiviral2_2921,0.6835859000000001,model_antiviral2_2921_complex.1
model_antiviral2_2506,0.6835840999999999,model_antiviral2_2506_complex.4
model_antiviral2_2554,0.68350357,model_antiviral2_2554_complex.3
model_antiviral2_471,0.6834714,model_antiviral2_471_complex.2
model_antiviral2_1060,0.68339133,model_antiviral2_1060_complex.9
model_antiviral2_2692,0.68338287,model_antiviral2_2692_complex.5
model_antiviral2_1143,0.68338096,model_antiviral2_1143_complex.2
model_antiviral2_1262,0.68338084,model_antiviral2_1262_complex.4
model_antiviral2_2126,0.6832976,model_antiviral2_2126_complex.3
model_antiviral2_1017,0.68325174,model_antiviral2_1017_complex.1
model_antiviral2_4706,0.68323576,model_antiviral2_4706_complex.7
model_antiviral2_253,0.68303216,model_antiviral2_253_complex.4
model_antiviral2_1012,0.6830038,model_antiviral2_1012_complex.1
model_antiviral2_1916,0.6830016999999999,model_antiviral2_1916_complex.5
model_antiviral2_3262,0.68291134,model_antiviral2_3262_complex.4
model_antiviral2_2640,0.6829018,model_antiviral2_2640_complex.8
model_antiviral2_12,0.68279535,model_antiviral2_12_complex.4
model_antiviral2_2250,0.68279433,model_antiviral2_2250_complex.9
model_antiviral2_2074,0.6827802,model_antiviral2_2074_complex.1
model_antiviral2_3018,0.6827715,model_antiviral2_3018_complex.1
model_antiviral2_2262,0.6827568,model_antiviral2_2262_complex.6
model_antiviral2_4347,0.6827368,model_antiviral2_4347_complex.7
model_antiviral2_720,0.682573,model_antiviral2_720_complex.6
model_antiviral2_2658,0.68250895,model_antiviral2_2658_complex.9
model_antiviral2_3912,0.6824732,model_antiviral2_3912_complex.4
model_antiviral2_4247,0.68246347,model_antiviral2_4247_complex.3
model_antiviral2_1725,0.68244785,model_antiviral2_1725_complex.2
model_antiviral2_3664,0.6822847,model_antiviral2_3664_complex.2
model_antiviral2_4511,0.6819736999999999,model_antiviral2_4511_complex.1
model_antiviral2_1063,0.6818733,model_antiviral2_1063_complex.1
model_antiviral2_1182,0.6817731,model_antiviral2_1182_complex.5
model_antiviral2_794,0.68174887,model_antiviral2_794_complex.5
model_antiviral2_4185,0.6816698,model_antiviral2_4185_complex.8
model_antiviral2_2264,0.68160087,model_antiviral2_2264_complex.8
model_antiviral2_1434,0.6815349,model_antiviral2_1434_complex.8
model_antiviral2_4115,0.68147784,model_antiviral2_4115_complex.3
model_antiviral2_278,0.68134266,model_antiviral2_278_complex.4
model_antiviral2_1159,0.68124187,model_antiviral2_1159_complex.5
model_antiviral2_845,0.68122685,model_antiviral2_845_complex.6
model_antiviral2_187,0.681163,model_antiviral2_187_complex.2
model_antiviral2_2698,0.6810881,model_antiviral2_2698_complex.4
model_antiviral2_86,0.6810670999999999,model_antiviral2_86_complex.7
model_antiviral2_3911,0.6809371999999999,model_antiviral2_3911_complex.4
model_antiviral2_4485,0.68092495,model_antiviral2_4485_complex.6
model_antiviral2_1751,0.6808974,model_antiviral2_1751_complex.8
model_antiviral2_1576,0.68087095,model_antiviral2_1576_complex.9
model_antiviral2_1835,0.68082654,model_antiviral2_1835_complex.5
model_antiviral2_3730,0.6807654000000001,model_antiviral2_3730_complex.2
model_antiviral2_4014,0.68075603,model_antiviral2_4014_complex.3
model_antiviral2_2757,0.6807352,model_antiviral2_2757_complex.7
model_antiviral2_4086,0.6807231,model_antiviral2_4086_complex.4
model_antiviral2_4087,0.68072265,model_antiviral2_4087_complex.5
model_antiviral2_3939,0.68062437,model_antiviral2_3939_complex.4
model_antiviral2_4579,0.680615,model_antiviral2_4579_complex.3
model_antiviral2_40,0.68046755,model_antiviral2_40_complex.6
model_antiviral2_1702,0.6804268,model_antiviral2_1702_complex.7
model_antiviral2_3680,0.6803646,model_antiviral2_3680_complex.2
model_antiviral2_2926,0.6803491,model_antiviral2_2926_complex.3
model_antiviral2_1851,0.68033785,model_antiviral2_1851_complex.5
model_antiviral2_1917,0.6803103,model_antiviral2_1917_complex.2
model_antiviral2_3179,0.6802841,model_antiviral2_3179_complex.5
model_antiviral2_1788,0.6802774,model_antiviral2_1788_complex.8
model_antiviral2_623,0.68000984,model_antiviral2_623_complex.1
model_antiviral2_3145,0.67997426,model_antiviral2_3145_complex.2
model_antiviral2_3305,0.6798652,model_antiviral2_3305_complex.7
model_antiviral2_1018,0.6798309,model_antiviral2_1018_complex.6
model_antiviral2_3014,0.6796789000000001,model_antiviral2_3014_complex.1
model_antiviral2_2449,0.6796268,model_antiviral2_2449_complex.8
model_antiviral2_4430,0.67949545,model_antiviral2_4430_complex.6
model_antiviral2_1144,0.6793107,model_antiviral2_1144_complex.9
model_antiviral2_3906,0.67925555,model_antiviral2_3906_complex.1
model_antiviral2_1708,0.6792549,model_antiviral2_1708_complex.3
model_antiviral2_2368,0.6792126,model_antiviral2_2368_complex.3
model_antiviral2_1719,0.67913765,model_antiviral2_1719_complex.3
model_antiviral2_853,0.6791242,model_antiviral2_853_complex.4
model_antiviral2_2372,0.6790873000000001,model_antiviral2_2372_complex.5
model_antiviral2_1325,0.6790289,model_antiviral2_1325_complex.4
model_antiviral2_421,0.67897516,model_antiviral2_421_complex.4
model_antiviral2_3923,0.6789553,model_antiviral2_3923_complex.7
model_antiviral2_1904,0.6787576,model_antiviral2_1904_complex.4
model_antiviral2_1091,0.6786748,model_antiviral2_1091_complex.7
model_antiviral2_1297,0.67865515,model_antiviral2_1297_complex.4
model_antiviral2_586,0.67856437,model_antiviral2_586_complex.6
model_antiviral2_3554,0.67846733,model_antiviral2_3554_complex.6
model_antiviral2_4498,0.67844045,model_antiviral2_4498_complex.5
model_antiviral2_973,0.6784343,model_antiviral2_973_complex.6
model_antiviral2_41,0.6783471999999999,model_antiviral2_41_complex.6
model_antiviral2_3559,0.67834485,model_antiviral2_3559_complex.5
model_antiviral2_3925,0.67828155,model_antiviral2_3925_complex.8
model_antiviral2_2089,0.6780647,model_antiviral2_2089_complex.4
model_antiviral2_3893,0.6780478,model_antiviral2_3893_complex.5
model_antiviral2_3381,0.67796767,model_antiviral2_3381_complex.3
model_antiviral2_4205,0.6779666999999999,model_antiviral2_4205_complex.7
model_antiviral2_4913,0.6779611,model_antiviral2_4913_complex.3
model_antiviral2_3974,0.6777208,model_antiviral2_3974_complex.2
model_antiviral2_2472,0.67762524,model_antiviral2_2472_complex.4
model_antiviral2_1749,0.6774384,model_antiviral2_1749_complex.4
model_antiviral2_3115,0.6774049,model_antiviral2_3115_complex.3
model_antiviral2_1002,0.67739177,model_antiviral2_1002_complex.2
model_antiviral2_2403,0.67738396,model_antiviral2_2403_complex.1
model_antiviral2_104,0.6773816999999999,model_antiviral2_104_complex.9
model_antiviral2_3460,0.67733955,model_antiviral2_3460_complex.3
model_antiviral2_2130,0.6772898,model_antiviral2_2130_complex.1
model_antiviral2_429,0.6772865,model_antiviral2_429_complex.2
model_antiviral2_4556,0.67725724,model_antiviral2_4556_complex.8
model_antiviral2_3698,0.6771996,model_antiviral2_3698_complex.8
model_antiviral2_400,0.67714834,model_antiviral2_400_complex.6
model_antiviral2_3749,0.6770831,model_antiviral2_3749_complex.1
model_antiviral2_147,0.67697453,model_antiviral2_147_complex.1
model_antiviral2_241,0.6769414,model_antiviral2_241_complex.2
model_antiviral2_51,0.6768225999999999,model_antiviral2_51_complex.2
model_antiviral2_4964,0.6768010999999999,model_antiviral2_4964_complex.5
model_antiviral2_899,0.67677027,model_antiviral2_899_complex.5
model_antiviral2_2978,0.6767432,model_antiviral2_2978_complex.3
model_antiviral2_1472,0.6766996,model_antiviral2_1472_complex.3
model_antiviral2_50,0.6764545,model_antiviral2_50_complex.5
model_antiviral2_2503,0.67617923,model_antiviral2_2503_complex.9
model_antiviral2_2402,0.67607206,model_antiviral2_2402_complex.8
model_antiviral2_1649,0.67603815,model_antiviral2_1649_complex.6
model_antiviral2_4834,0.675906,model_antiviral2_4834_complex.4
model_antiviral2_1538,0.6758746,model_antiviral2_1538_complex.1
model_antiviral2_1817,0.6758741,model_antiviral2_1817_complex.8
model_antiviral2_766,0.67584264,model_antiviral2_766_complex.8
model_antiviral2_459,0.6757895,model_antiviral2_459_complex.6
model_antiviral2_31,0.6757525,model_antiviral2_31_complex.9
model_antiviral2_292,0.67574406,model_antiviral2_292_complex.4
model_antiviral2_631,0.6756969,model_antiviral2_631_complex.5
model_antiviral2_4786,0.67558795,model_antiviral2_4786_complex.8
model_antiviral2_568,0.6755593000000001,model_antiviral2_568_complex.1
model_antiviral2_3297,0.6755145,model_antiviral2_3297_complex.5
model_antiviral2_1846,0.6755076,model_antiviral2_1846_complex.3
model_antiviral2_2739,0.6754363,model_antiviral2_2739_complex.5
model_antiviral2_268,0.675389,model_antiviral2_268_complex.4
model_antiviral2_4412,0.675349,model_antiviral2_4412_complex.6
model_antiviral2_348,0.67530185,model_antiviral2_348_complex.7
model_antiviral2_790,0.6752667,model_antiviral2_790_complex.6
model_antiviral2_987,0.67525244,model_antiviral2_987_complex.8
model_antiviral2_2011,0.67514133,model_antiviral2_2011_complex.1
model_antiviral2_2675,0.67512923,model_antiviral2_2675_complex.3
model_antiviral2_4533,0.67509484,model_antiviral2_4533_complex.7
model_antiviral2_3081,0.6750619000000001,model_antiviral2_3081_complex.9
model_antiviral2_4029,0.6748807,model_antiviral2_4029_complex.4
model_antiviral2_4271,0.6748743,model_antiviral2_4271_complex.1
model_antiviral2_4147,0.67486334,model_antiviral2_4147_complex.8
model_antiviral2_4665,0.6748171,model_antiviral2_4665_complex.5
model_antiviral2_640,0.674755,model_antiviral2_640_complex.5
model_antiviral2_3008,0.6744354,model_antiviral2_3008_complex.5
model_antiviral2_2853,0.6743901,model_antiviral2_2853_complex.8
model_antiviral2_3399,0.67437124,model_antiviral2_3399_complex.1
model_antiviral2_2798,0.67427605,model_antiviral2_2798_complex.2
model_antiviral2_4971,0.6742684,model_antiviral2_4971_complex.2
model_antiviral2_4408,0.6742348000000001,model_antiviral2_4408_complex.2
model_antiviral2_4323,0.67422926,model_antiviral2_4323_complex.6
model_antiviral2_1199,0.6741458,model_antiviral2_1199_complex.4
model_antiviral2_1720,0.674104,model_antiviral2_1720_complex.8
model_antiviral2_1790,0.67406446,model_antiviral2_1790_complex.2
model_antiviral2_3319,0.6740618,model_antiviral2_3319_complex.8
model_antiviral2_1646,0.67400837,model_antiviral2_1646_complex.4
model_antiviral2_2001,0.67396975,model_antiviral2_2001_complex.9
model_antiviral2_2811,0.6738994,model_antiviral2_2811_complex.8
model_antiviral2_1353,0.67382395,model_antiviral2_1353_complex.4
model_antiviral2_3387,0.67376333,model_antiviral2_3387_complex.8
model_antiviral2_1000,0.6737109,model_antiviral2_1000_complex.8
model_antiviral2_3597,0.67362446,model_antiviral2_3597_complex.1
model_antiviral2_2014,0.6736003,model_antiviral2_2014_complex.5
model_antiviral2_138,0.6735904,model_antiviral2_138_complex.8
model_antiviral2_4983,0.67349255,model_antiviral2_4983_complex.2
model_antiviral2_3763,0.6734319999999999,model_antiviral2_3763_complex.8
model_antiviral2_990,0.6733534000000001,model_antiviral2_990_complex.4
model_antiviral2_2410,0.67334265,model_antiviral2_2410_complex.9
model_antiviral2_1233,0.6732945,model_antiviral2_1233_complex.5
model_antiviral2_2807,0.6732048,model_antiviral2_2807_complex.6
model_antiviral2_4630,0.67317015,model_antiviral2_4630_complex.6
model_antiviral2_1652,0.67312753,model_antiviral2_1652_complex.5
model_antiviral2_3938,0.67302054,model_antiviral2_3938_complex.8
model_antiviral2_3231,0.6730153,model_antiviral2_3231_complex.4
model_antiviral2_77,0.67300636,model_antiviral2_77_complex.8
model_antiviral2_3673,0.6729735,model_antiviral2_3673_complex.2
model_antiviral2_4389,0.67291576,model_antiviral2_4389_complex.4
model_antiviral2_2357,0.6728934,model_antiviral2_2357_complex.5
model_antiviral2_4941,0.6728675000000001,model_antiviral2_4941_complex.3
model_antiviral2_3676,0.67272514,model_antiviral2_3676_complex.7
model_antiviral2_3083,0.6726776,model_antiviral2_3083_complex.3
model_antiviral2_1711,0.6726595000000001,model_antiviral2_1711_complex.1
model_antiviral2_3274,0.67260885,model_antiviral2_3274_complex.6
model_antiviral2_3594,0.6725561,model_antiviral2_3594_complex.4
model_antiviral2_4484,0.6725466,model_antiviral2_4484_complex.3
model_antiviral2_2663,0.67254215,model_antiviral2_2663_complex.8
model_antiviral2_3567,0.67244226,model_antiviral2_3567_complex.6
model_antiviral2_2570,0.6723784,model_antiviral2_2570_complex.7
model_antiviral2_2081,0.67218214,model_antiviral2_2081_complex.4
model_antiviral2_3173,0.6721808000000001,model_antiviral2_3173_complex.7
model_antiviral2_958,0.6721789,model_antiviral2_958_complex.5
model_antiviral2_2299,0.6720397,model_antiviral2_2299_complex.8
model_antiviral2_4447,0.6719986,model_antiviral2_4447_complex.7
model_antiviral2_358,0.67196846,model_antiviral2_358_complex.2
model_antiviral2_1954,0.6719563000000001,model_antiviral2_1954_complex.2
model_antiviral2_4865,0.671913,model_antiviral2_4865_complex.3
model_antiviral2_2323,0.67190826,model_antiviral2_2323_complex.3
model_antiviral2_29,0.67189914,model_antiviral2_29_complex.2
model_antiviral2_3845,0.67187095,model_antiviral2_3845_complex.1
model_antiviral2_2502,0.67184305,model_antiviral2_2502_complex.7
model_antiviral2_3223,0.6717314,model_antiviral2_3223_complex.4
model_antiviral2_3891,0.6717270000000001,model_antiviral2_3891_complex.8
model_antiviral2_2583,0.67164135,model_antiviral2_2583_complex.8
model_antiviral2_2832,0.6715041,model_antiviral2_2832_complex.1
model_antiviral2_4748,0.67145896,model_antiviral2_4748_complex.5
model_antiviral2_238,0.6713661,model_antiviral2_238_complex.2
model_antiviral2_992,0.671243,model_antiviral2_992_complex.5
model_antiviral2_3697,0.671181,model_antiviral2_3697_complex.7
model_antiviral2_4593,0.67110217,model_antiviral2_4593_complex.5
model_antiviral2_1426,0.671096,model_antiviral2_1426_complex.5
model_antiviral2_3541,0.6710928,model_antiviral2_3541_complex.5
model_antiviral2_1571,0.67105645,model_antiviral2_1571_complex.9
model_antiviral2_2421,0.67103785,model_antiviral2_2421_complex.7
model_antiviral2_1762,0.6709465,model_antiviral2_1762_complex.6
model_antiviral2_3782,0.6708244000000001,model_antiviral2_3782_complex.7
model_antiviral2_4164,0.67074287,model_antiviral2_4164_complex.8
model_antiviral2_2911,0.6706246,model_antiviral2_2911_complex.2
model_antiviral2_4950,0.67060095,model_antiviral2_4950_complex.1
model_antiviral2_267,0.67058444,model_antiviral2_267_complex.8
model_antiviral2_2808,0.67057365,model_antiviral2_2808_complex.3
model_antiviral2_1836,0.67055947,model_antiviral2_1836_complex.7
model_antiviral2_4482,0.6704935000000001,model_antiviral2_4482_complex.6
model_antiviral2_4803,0.6704871,model_antiviral2_4803_complex.5
model_antiviral2_3535,0.67026895,model_antiviral2_3535_complex.3
model_antiviral2_1845,0.6700549,model_antiviral2_1845_complex.5
model_antiviral2_2481,0.6700505999999999,model_antiviral2_2481_complex.9
model_antiviral2_4785,0.67000794,model_antiviral2_4785_complex.6
model_antiviral2_2597,0.6698524,model_antiviral2_2597_complex.3
model_antiviral2_3920,0.6698497,model_antiviral2_3920_complex.4
model_antiviral2_1655,0.66981673,model_antiviral2_1655_complex.9
model_antiviral2_1670,0.66981584,model_antiviral2_1670_complex.5
model_antiviral2_3273,0.66977054,model_antiviral2_3273_complex.6
model_antiviral2_4721,0.6697246,model_antiviral2_4721_complex.5
model_antiviral2_432,0.6696994000000001,model_antiviral2_432_complex.5
model_antiviral2_2910,0.66967314,model_antiviral2_2910_complex.3
model_antiviral2_2719,0.6696624,model_antiviral2_2719_complex.4
model_antiviral2_4837,0.66957176,model_antiviral2_4837_complex.3
model_antiviral2_2211,0.669566,model_antiviral2_2211_complex.2
model_antiviral2_1914,0.66954696,model_antiviral2_1914_complex.4
model_antiviral2_925,0.66944355,model_antiviral2_925_complex.8
model_antiviral2_2140,0.66943896,model_antiviral2_2140_complex.9
model_antiviral2_2626,0.6693085999999999,model_antiviral2_2626_complex.7
model_antiviral2_2553,0.6693024000000001,model_antiviral2_2553_complex.8
model_antiviral2_2806,0.6692909,model_antiviral2_2806_complex.7
model_antiviral2_1627,0.6691675,model_antiviral2_1627_complex.4
model_antiviral2_1329,0.66915107,model_antiviral2_1329_complex.7
model_antiviral2_4259,0.6691129,model_antiviral2_4259_complex.2
model_antiviral2_4603,0.66909665,model_antiviral2_4603_complex.5
model_antiviral2_1171,0.6690818000000001,model_antiviral2_1171_complex.4
model_antiviral2_1337,0.66893405,model_antiviral2_1337_complex.4
model_antiviral2_2984,0.66887784,model_antiviral2_2984_complex.5
model_antiviral2_3406,0.66879433,model_antiviral2_3406_complex.1
model_antiviral2_4128,0.6687599,model_antiviral2_4128_complex.4
model_antiviral2_375,0.6687571,model_antiviral2_375_complex.3
model_antiviral2_4771,0.66873735,model_antiviral2_4771_complex.4
model_antiviral2_1284,0.6686837,model_antiviral2_1284_complex.6
model_antiviral2_4448,0.6685718,model_antiviral2_4448_complex.5
model_antiviral2_3370,0.668502,model_antiviral2_3370_complex.7
model_antiviral2_3632,0.668491,model_antiviral2_3632_complex.5
model_antiviral2_4659,0.6684302,model_antiviral2_4659_complex.7
model_antiviral2_1577,0.66839576,model_antiviral2_1577_complex.6
model_antiviral2_464,0.66830254,model_antiviral2_464_complex.2
model_antiviral2_325,0.6681919,model_antiviral2_325_complex.2
model_antiviral2_3031,0.66819066,model_antiviral2_3031_complex.4
model_antiviral2_3294,0.6681884,model_antiviral2_3294_complex.7
model_antiviral2_3934,0.66818,model_antiviral2_3934_complex.8
model_antiviral2_4672,0.668175,model_antiviral2_4672_complex.1
model_antiviral2_4610,0.66813934,model_antiviral2_4610_complex.7
model_antiviral2_3069,0.6680931999999999,model_antiviral2_3069_complex.7
model_antiviral2_913,0.66799396,model_antiviral2_913_complex.8
model_antiviral2_999,0.66797686,model_antiviral2_999_complex.8
model_antiviral2_254,0.6679123,model_antiviral2_254_complex.7
model_antiviral2_4947,0.6678746999999999,model_antiviral2_4947_complex.3
model_antiviral2_4006,0.6678675999999999,model_antiviral2_4006_complex.2
model_antiviral2_2084,0.6678401999999999,model_antiviral2_2084_complex.7
model_antiviral2_1840,0.6677542,model_antiviral2_1840_complex.4
model_antiviral2_1156,0.66774035,model_antiviral2_1156_complex.6
model_antiviral2_91,0.66768897,model_antiviral2_91_complex.2
model_antiviral2_3360,0.6676773,model_antiviral2_3360_complex.2
model_antiviral2_4568,0.66766816,model_antiviral2_4568_complex.7
model_antiviral2_4050,0.6676161999999999,model_antiviral2_4050_complex.1
model_antiviral2_3070,0.6674674,model_antiviral2_3070_complex.4
model_antiviral2_776,0.6674309,model_antiviral2_776_complex.8
model_antiviral2_431,0.6674113,model_antiviral2_431_complex.4
model_antiviral2_4108,0.6674045999999999,model_antiviral2_4108_complex.6
model_antiviral2_4753,0.66721123,model_antiviral2_4753_complex.6
model_antiviral2_2199,0.66715133,model_antiviral2_2199_complex.7
model_antiviral2_1084,0.6671483,model_antiviral2_1084_complex.1
model_antiviral2_2486,0.6671225000000001,model_antiviral2_2486_complex.7
model_antiviral2_3126,0.6670444999999999,model_antiviral2_3126_complex.3
model_antiviral2_212,0.66696024,model_antiviral2_212_complex.7
model_antiviral2_4010,0.6667856,model_antiviral2_4010_complex.6
model_antiviral2_1563,0.66671544,model_antiviral2_1563_complex.6
model_antiviral2_1599,0.6665936,model_antiviral2_1599_complex.8
model_antiviral2_2306,0.6665343,model_antiviral2_2306_complex.3
model_antiviral2_2741,0.66653055,model_antiviral2_2741_complex.5
model_antiviral2_4296,0.66652405,model_antiviral2_4296_complex.1
model_antiviral2_2941,0.6664823000000001,model_antiviral2_2941_complex.8
model_antiviral2_3781,0.66643906,model_antiviral2_3781_complex.4
model_antiviral2_1221,0.6663536,model_antiviral2_1221_complex.6
model_antiviral2_542,0.6662769000000001,model_antiviral2_542_complex.2
model_antiviral2_4470,0.66625345,model_antiviral2_4470_complex.4
model_antiviral2_4743,0.6661796999999999,model_antiviral2_4743_complex.1
model_antiviral2_1441,0.66614264,model_antiviral2_1441_complex.7
model_antiviral2_2057,0.66614026,model_antiviral2_2057_complex.6
model_antiviral2_1323,0.6660959,model_antiviral2_1323_complex.8
model_antiviral2_521,0.6660614,model_antiviral2_521_complex.8
model_antiviral2_3533,0.66600895,model_antiviral2_3533_complex.1
model_antiviral2_3916,0.6659634,model_antiviral2_3916_complex.4
model_antiviral2_2877,0.66593355,model_antiviral2_2877_complex.7
model_antiviral2_1360,0.6658941999999999,model_antiviral2_1360_complex.9
model_antiviral2_2409,0.6657781,model_antiviral2_2409_complex.2
model_antiviral2_4777,0.665759,model_antiviral2_4777_complex.3
model_antiviral2_3865,0.6657481,model_antiviral2_3865_complex.8
model_antiviral2_97,0.6655084,model_antiviral2_97_complex.6
model_antiviral2_1878,0.66546965,model_antiviral2_1878_complex.7
model_antiviral2_2563,0.66539973,model_antiviral2_2563_complex.8
model_antiviral2_4452,0.6653848000000001,model_antiviral2_4452_complex.6
model_antiviral2_2490,0.6653319000000001,model_antiviral2_2490_complex.6
model_antiviral2_3751,0.66526234,model_antiviral2_3751_complex.1
model_antiviral2_4378,0.6650198,model_antiviral2_4378_complex.8
model_antiviral2_1801,0.6649687,model_antiviral2_1801_complex.5
model_antiviral2_1487,0.664948,model_antiviral2_1487_complex.8
model_antiviral2_3124,0.6649438,model_antiviral2_3124_complex.8
model_antiviral2_1585,0.6648411,model_antiviral2_1585_complex.3
model_antiviral2_3882,0.66479945,model_antiviral2_3882_complex.8
model_antiviral2_1383,0.6647629,model_antiviral2_1383_complex.3
model_antiviral2_4292,0.66472745,model_antiviral2_4292_complex.7
model_antiviral2_3827,0.66468626,model_antiviral2_3827_complex.8
model_antiviral2_2335,0.66468483,model_antiviral2_2335_complex.2
model_antiviral2_4440,0.66464466,model_antiviral2_4440_complex.7
model_antiviral2_1141,0.6645561,model_antiviral2_1141_complex.8
model_antiviral2_737,0.6643435999999999,model_antiviral2_737_complex.4
model_antiviral2_3760,0.6641341,model_antiviral2_3760_complex.7
model_antiviral2_1050,0.6640616,model_antiviral2_1050_complex.4
model_antiviral2_3694,0.66402733,model_antiviral2_3694_complex.1
model_antiviral2_262,0.6639918,model_antiviral2_262_complex.1
model_antiviral2_1270,0.66394186,model_antiviral2_1270_complex.3
model_antiviral2_340,0.6638853,model_antiviral2_340_complex.5
model_antiviral2_1016,0.66386765,model_antiviral2_1016_complex.2
model_antiviral2_1876,0.66384834,model_antiviral2_1876_complex.3
model_antiviral2_4090,0.6638208999999999,model_antiviral2_4090_complex.6
model_antiviral2_1981,0.6638205,model_antiviral2_1981_complex.7
model_antiviral2_4189,0.6637866,model_antiviral2_4189_complex.4
model_antiviral2_4011,0.66364914,model_antiviral2_4011_complex.5
model_antiviral2_4032,0.66364837,model_antiviral2_4032_complex.2
model_antiviral2_1252,0.6635944,model_antiviral2_1252_complex.8
model_antiviral2_829,0.6635396,model_antiviral2_829_complex.7
model_antiviral2_258,0.6635269,model_antiviral2_258_complex.2
model_antiviral2_457,0.6634839,model_antiviral2_457_complex.7
model_antiviral2_557,0.66347796,model_antiviral2_557_complex.6
model_antiviral2_1933,0.6634199000000001,model_antiviral2_1933_complex.2
model_antiviral2_2240,0.66341794,model_antiviral2_2240_complex.8
model_antiviral2_1620,0.6634164,model_antiviral2_1620_complex.4
model_antiviral2_787,0.66337544,model_antiviral2_787_complex.1
model_antiviral2_3282,0.6633338000000001,model_antiviral2_3282_complex.7
model_antiviral2_2909,0.6633321999999999,model_antiviral2_2909_complex.1
model_antiviral2_3791,0.66327643,model_antiviral2_3791_complex.7
model_antiviral2_1514,0.6631691999999999,model_antiviral2_1514_complex.8
model_antiviral2_799,0.66303337,model_antiviral2_799_complex.2
model_antiviral2_4406,0.6630268,model_antiviral2_4406_complex.8
model_antiviral2_1703,0.6630041,model_antiviral2_1703_complex.4
model_antiviral2_4061,0.6629824000000001,model_antiviral2_4061_complex.8
model_antiviral2_2334,0.66284204,model_antiviral2_2334_complex.5
model_antiviral2_1075,0.6628293000000001,model_antiviral2_1075_complex.1
model_antiviral2_1613,0.66282344,model_antiviral2_1613_complex.4
model_antiviral2_1466,0.6627706,model_antiviral2_1466_complex.9
model_antiviral2_1505,0.66274244,model_antiviral2_1505_complex.8
model_antiviral2_2063,0.66272306,model_antiviral2_2063_complex.4
model_antiviral2_717,0.6626759,model_antiviral2_717_complex.7
model_antiviral2_357,0.6626607,model_antiviral2_357_complex.3
model_antiviral2_627,0.6623456,model_antiviral2_627_complex.6
model_antiviral2_2752,0.66207206,model_antiviral2_2752_complex.9
model_antiviral2_4712,0.662041,model_antiviral2_4712_complex.7
model_antiviral2_1317,0.66203797,model_antiviral2_1317_complex.6
model_antiviral2_2734,0.6618913000000001,model_antiviral2_2734_complex.7
model_antiviral2_397,0.66162014,model_antiviral2_397_complex.3
model_antiviral2_3573,0.6616069,model_antiviral2_3573_complex.5
model_antiviral2_2290,0.66149974,model_antiviral2_2290_complex.9
model_antiviral2_4664,0.66149604,model_antiviral2_4664_complex.4
model_antiviral2_2404,0.66148025,model_antiviral2_2404_complex.5
model_antiviral2_306,0.6613333,model_antiviral2_306_complex.6
model_antiviral2_3258,0.66133034,model_antiviral2_3258_complex.2
model_antiviral2_3681,0.66130877,model_antiviral2_3681_complex.1
model_antiviral2_2665,0.6613051,model_antiviral2_2665_complex.2
model_antiviral2_1756,0.66121185,model_antiviral2_1756_complex.2
model_antiviral2_2171,0.6611465999999999,model_antiviral2_2171_complex.4
model_antiviral2_4846,0.6611401,model_antiviral2_4846_complex.4
model_antiviral2_2056,0.6610341,model_antiviral2_2056_complex.3
model_antiviral2_1799,0.66095465,model_antiviral2_1799_complex.6
model_antiviral2_943,0.66089153,model_antiviral2_943_complex.7
