name,prediction,conf
model_antiviral_1164,0.6721338000000001,model_antiviral_1164_complex.16
model_antiviral_4797,0.67206466,model_antiviral_4797_complex.9
model_antiviral_4351,0.67183053,model_antiviral_4351_complex.15
model_antiviral_1486,0.67161286,model_antiviral_1486_complex.13
model_antiviral_247,0.671599,model_antiviral_247_complex.6
model_antiviral_3166,0.6714993,model_antiviral_3166_complex.9
model_antiviral_2114,0.6714683000000001,model_antiviral_2114_complex.12
model_antiviral_3545,0.6713693000000001,model_antiviral_3545_complex.8
model_antiviral_1656,0.6711305000000001,model_antiviral_1656_complex.8
model_antiviral_307,0.67112786,model_antiviral_307_complex.8
model_antiviral_944,0.67107904,model_antiviral_944_complex.19
model_antiviral_1901,0.6709163,model_antiviral_1901_complex.7
model_antiviral_1106,0.67065096,model_antiviral_1106_complex.9
model_antiviral_4808,0.67058384,model_antiviral_4808_complex.3
model_antiviral_2679,0.67044985,model_antiviral_2679_complex.7
model_antiviral_1615,0.670415,model_antiviral_1615_complex.1
model_antiviral_4559,0.6703594,model_antiviral_4559_complex.8
model_antiviral_4489,0.6696845,model_antiviral_4489_complex.15
model_antiviral_4013,0.66964847,model_antiviral_4013_complex.10
model_antiviral_1989,0.6693356,model_antiviral_1989_complex.6
model_antiviral_572,0.6691951,model_antiviral_572_complex.17
model_antiviral_1166,0.6691449,model_antiviral_1166_complex.5
model_antiviral_3224,0.66913795,model_antiviral_3224_complex.17
model_antiviral_1962,0.66897774,model_antiviral_1962_complex.8
model_antiviral_291,0.6680507,model_antiviral_291_complex.5
model_antiviral_2703,0.6679154,model_antiviral_2703_complex.19
model_antiviral_3839,0.6679061,model_antiviral_3839_complex.19
model_antiviral_2833,0.6678635,model_antiviral_2833_complex.18
model_antiviral_2154,0.6678286999999999,model_antiviral_2154_complex.4
model_antiviral_2483,0.6677566999999999,model_antiviral_2483_complex.1
model_antiviral_1336,0.66751766,model_antiviral_1336_complex.5
model_antiviral_1801,0.6675144000000001,model_antiviral_1801_complex.10
model_antiviral_2338,0.6674422,model_antiviral_2338_complex.15
model_antiviral_2296,0.6670411999999999,model_antiviral_2296_complex.9
model_antiviral_226,0.6668125,model_antiviral_226_complex.16
model_antiviral_4023,0.66677815,model_antiviral_4023_complex.1
model_antiviral_1283,0.66663504,model_antiviral_1283_complex.6
model_antiviral_3577,0.6664963,model_antiviral_3577_complex.12
model_antiviral_3272,0.6664741,model_antiviral_3272_complex.1
model_antiviral_2373,0.66635376,model_antiviral_2373_complex.6
model_antiviral_7,0.66607606,model_antiviral_7_complex.16
model_antiviral_2295,0.6660595,model_antiviral_2295_complex.3
model_antiviral_805,0.6659301999999999,model_antiviral_805_complex.4
model_antiviral_555,0.6659268,model_antiviral_555_complex.17
model_antiviral_895,0.6658921,model_antiviral_895_complex.9
model_antiviral_3145,0.66585666,model_antiviral_3145_complex.16
model_antiviral_3750,0.6657010999999999,model_antiviral_3750_complex.15
model_antiviral_3740,0.6654054,model_antiviral_3740_complex.14
model_antiviral_566,0.6652955,model_antiviral_566_complex.9
model_antiviral_4663,0.66527104,model_antiviral_4663_complex.19
model_antiviral_2526,0.66522825,model_antiviral_2526_complex.17
model_antiviral_2659,0.66487765,model_antiviral_2659_complex.3
model_antiviral_2625,0.66448414,model_antiviral_2625_complex.7
model_antiviral_762,0.664237,model_antiviral_762_complex.6
model_antiviral_4468,0.6640772,model_antiviral_4468_complex.9
model_antiviral_4193,0.66406906,model_antiviral_4193_complex.11
model_antiviral_2029,0.6640655,model_antiviral_2029_complex.8
model_antiviral_4460,0.6639909,model_antiviral_4460_complex.10
model_antiviral_1038,0.6638744000000001,model_antiviral_1038_complex.15
model_antiviral_4257,0.6635979000000001,model_antiviral_4257_complex.20
model_antiviral_584,0.6634779000000001,model_antiviral_584_complex.1
model_antiviral_1956,0.6634019,model_antiviral_1956_complex.11
model_antiviral_4012,0.66305727,model_antiviral_4012_complex.6
model_antiviral_2796,0.6629524,model_antiviral_2796_complex.20
model_antiviral_2530,0.66261065,model_antiviral_2530_complex.14
model_antiviral_861,0.66260797,model_antiviral_861_complex.3
model_antiviral_815,0.66227996,model_antiviral_815_complex.11
model_antiviral_1250,0.6622175,model_antiviral_1250_complex.16
model_antiviral_545,0.66205645,model_antiviral_545_complex.12
model_antiviral_2449,0.6617956,model_antiviral_2449_complex.11
model_antiviral_19,0.66179454,model_antiviral_19_complex.14
model_antiviral_21,0.6613901999999999,model_antiviral_21_complex.20
model_antiviral_58,0.6610536,model_antiviral_58_complex.4
model_antiviral_607,0.6610408,model_antiviral_607_complex.8
model_antiviral_4281,0.6609043000000001,model_antiviral_4281_complex.14
model_antiviral_783,0.66079164,model_antiviral_783_complex.9
model_antiviral_2903,0.6601206000000001,model_antiviral_2903_complex.3
model_antiviral_373,0.6599278000000001,model_antiviral_373_complex.2
model_antiviral_3066,0.6598134,model_antiviral_3066_complex.9
model_antiviral_154,0.65980536,model_antiviral_154_complex.14
model_antiviral_4421,0.6597759,model_antiviral_4421_complex.11
model_antiviral_1924,0.6594224,model_antiviral_1924_complex.8
model_antiviral_822,0.65905976,model_antiviral_822_complex.3
model_antiviral_4124,0.65903425,model_antiviral_4124_complex.11
model_antiviral_4466,0.6589646,model_antiviral_4466_complex.2
model_antiviral_4580,0.6589646,model_antiviral_4580_complex.15
model_antiviral_4078,0.6589371,model_antiviral_4078_complex.11
model_antiviral_4337,0.6588940999999999,model_antiviral_4337_complex.8
model_antiviral_2832,0.6587175000000001,model_antiviral_2832_complex.8
model_antiviral_4518,0.6586398,model_antiviral_4518_complex.4
model_antiviral_3271,0.65861404,model_antiviral_3271_complex.5
model_antiviral_2983,0.6585566999999999,model_antiviral_2983_complex.13
model_antiviral_489,0.65833473,model_antiviral_489_complex.19
model_antiviral_4567,0.658129,model_antiviral_4567_complex.15
model_antiviral_4636,0.6581173,model_antiviral_4636_complex.12
model_antiviral_1969,0.65808356,model_antiviral_1969_complex.11
model_antiviral_3647,0.6580029000000001,model_antiviral_3647_complex.6
model_antiviral_3482,0.65796864,model_antiviral_3482_complex.17
model_antiviral_4522,0.6579577,model_antiviral_4522_complex.16
model_antiviral_1275,0.6573874,model_antiviral_1275_complex.6
model_antiviral_3290,0.65733516,model_antiviral_3290_complex.18
model_antiviral_2971,0.657221,model_antiviral_2971_complex.11
model_antiviral_4713,0.6570517,model_antiviral_4713_complex.19
model_antiviral_3837,0.6568064,model_antiviral_3837_complex.10
model_antiviral_3466,0.6567182,model_antiviral_3466_complex.18
model_antiviral_430,0.6567042,model_antiviral_430_complex.20
model_antiviral_2329,0.65656066,model_antiviral_2329_complex.19
model_antiviral_1442,0.6565001,model_antiviral_1442_complex.18
model_antiviral_3938,0.65635425,model_antiviral_3938_complex.14
model_antiviral_2260,0.6561428,model_antiviral_2260_complex.6
model_antiviral_3404,0.65609616,model_antiviral_3404_complex.1
model_antiviral_4384,0.6559292,model_antiviral_4384_complex.19
model_antiviral_2271,0.6553968000000001,model_antiviral_2271_complex.19
model_antiviral_1612,0.6553329999999999,model_antiviral_1612_complex.3
model_antiviral_516,0.6552423,model_antiviral_516_complex.11
model_antiviral_1951,0.6550566,model_antiviral_1951_complex.6
model_antiviral_1827,0.6549647,model_antiviral_1827_complex.9
model_antiviral_2649,0.65495855,model_antiviral_2649_complex.13
model_antiviral_3288,0.6549491999999999,model_antiviral_3288_complex.14
model_antiviral_844,0.6544346,model_antiviral_844_complex.7
model_antiviral_4677,0.6543313000000001,model_antiviral_4677_complex.14
model_antiviral_1933,0.6543094,model_antiviral_1933_complex.4
model_antiviral_3445,0.6542925,model_antiviral_3445_complex.16
model_antiviral_3423,0.65427834,model_antiviral_3423_complex.3
model_antiviral_2453,0.6542331,model_antiviral_2453_complex.15
model_antiviral_946,0.65411747,model_antiviral_946_complex.15
model_antiviral_3724,0.65385365,model_antiviral_3724_complex.6
model_antiviral_3173,0.6538286,model_antiviral_3173_complex.10
model_antiviral_2217,0.65366805,model_antiviral_2217_complex.12
model_antiviral_4759,0.6536081,model_antiviral_4759_complex.3
model_antiviral_4254,0.65352917,model_antiviral_4254_complex.15
model_antiviral_3889,0.65351605,model_antiviral_3889_complex.7
model_antiviral_1124,0.6532749,model_antiviral_1124_complex.5
model_antiviral_4113,0.65324664,model_antiviral_4113_complex.2
model_antiviral_2669,0.65322745,model_antiviral_2669_complex.14
model_antiviral_1992,0.65298885,model_antiviral_1992_complex.6
model_antiviral_2535,0.6529272,model_antiviral_2535_complex.20
model_antiviral_3074,0.65260816,model_antiviral_3074_complex.16
model_antiviral_2398,0.65232927,model_antiviral_2398_complex.19
model_antiviral_898,0.65232646,model_antiviral_898_complex.20
model_antiviral_2927,0.65231377,model_antiviral_2927_complex.14
model_antiviral_2663,0.6523,model_antiviral_2663_complex.7
model_antiviral_3138,0.6522594,model_antiviral_3138_complex.16
model_antiviral_4572,0.652077,model_antiviral_4572_complex.8
model_antiviral_2890,0.651864,model_antiviral_2890_complex.12
model_antiviral_1146,0.65137494,model_antiviral_1146_complex.4
model_antiviral_2547,0.6512791,model_antiviral_2547_complex.8
model_antiviral_2672,0.65109944,model_antiviral_2672_complex.3
model_antiviral_2146,0.650838,model_antiviral_2146_complex.6
model_antiviral_4446,0.65064985,model_antiviral_4446_complex.17
model_antiviral_3996,0.65055543,model_antiviral_3996_complex.18
model_antiviral_692,0.65045786,model_antiviral_692_complex.17
model_antiviral_3239,0.6504044,model_antiviral_3239_complex.16
model_antiviral_1126,0.6502785,model_antiviral_1126_complex.3
model_antiviral_3769,0.6502303,model_antiviral_3769_complex.13
model_antiviral_3658,0.6501809000000001,model_antiviral_3658_complex.5
model_antiviral_350,0.64988077,model_antiviral_350_complex.15
model_antiviral_1627,0.6498071,model_antiviral_1627_complex.14
model_antiviral_1953,0.6497696999999999,model_antiviral_1953_complex.10
model_antiviral_4473,0.6497628000000001,model_antiviral_4473_complex.20
model_antiviral_2895,0.64949524,model_antiviral_2895_complex.20
model_antiviral_470,0.6493629,model_antiviral_470_complex.13
model_antiviral_3849,0.6493251999999999,model_antiviral_3849_complex.11
model_antiviral_1129,0.6491511999999999,model_antiviral_1129_complex.14
model_antiviral_4329,0.648993,model_antiviral_4329_complex.4
model_antiviral_2782,0.6489862,model_antiviral_2782_complex.20
model_antiviral_3646,0.64898235,model_antiviral_3646_complex.16
model_antiviral_131,0.64895546,model_antiviral_131_complex.15
model_antiviral_4268,0.64893496,model_antiviral_4268_complex.16
model_antiviral_2343,0.6485021,model_antiviral_2343_complex.17
model_antiviral_2032,0.64831674,model_antiviral_2032_complex.11
model_antiviral_606,0.64831173,model_antiviral_606_complex.10
model_antiviral_3228,0.6481893,model_antiviral_3228_complex.20
model_antiviral_1570,0.6481613,model_antiviral_1570_complex.17
model_antiviral_1113,0.64810836,model_antiviral_1113_complex.4
model_antiviral_3953,0.6476499,model_antiviral_3953_complex.13
model_antiviral_1417,0.64759105,model_antiviral_1417_complex.15
model_antiviral_4696,0.64755243,model_antiviral_4696_complex.12
model_antiviral_2206,0.6473061999999999,model_antiviral_2206_complex.2
model_antiviral_1855,0.6472665,model_antiviral_1855_complex.7
model_antiviral_2439,0.647191,model_antiviral_2439_complex.13
model_antiviral_1607,0.6471201999999999,model_antiviral_1607_complex.11
model_antiviral_3134,0.64694744,model_antiviral_3134_complex.12
model_antiviral_561,0.64681405,model_antiviral_561_complex.2
model_antiviral_4775,0.64678955,model_antiviral_4775_complex.18
model_antiviral_3704,0.6467588000000001,model_antiviral_3704_complex.16
model_antiviral_3959,0.6466867,model_antiviral_3959_complex.17
model_antiviral_4675,0.6465671,model_antiviral_4675_complex.10
model_antiviral_2753,0.6463643,model_antiviral_2753_complex.19
model_antiviral_4829,0.6463154000000001,model_antiviral_4829_complex.18
model_antiviral_4645,0.64620817,model_antiviral_4645_complex.17
model_antiviral_4480,0.6462014,model_antiviral_4480_complex.10
model_antiviral_1677,0.64615273,model_antiviral_1677_complex.18
model_antiviral_2801,0.6461078,model_antiviral_2801_complex.6
model_antiviral_2504,0.64606535,model_antiviral_2504_complex.17
model_antiviral_4582,0.6459263000000001,model_antiviral_4582_complex.4
model_antiviral_1196,0.64583576,model_antiviral_1196_complex.6
model_antiviral_454,0.64582294,model_antiviral_454_complex.17
model_antiviral_351,0.6456895,model_antiviral_351_complex.10
model_antiviral_2524,0.64566135,model_antiviral_2524_complex.9
model_antiviral_4345,0.64563656,model_antiviral_4345_complex.9
model_antiviral_3453,0.6455403000000001,model_antiviral_3453_complex.10
model_antiviral_994,0.64549285,model_antiviral_994_complex.4
model_antiviral_2004,0.64546394,model_antiviral_2004_complex.6
model_antiviral_4332,0.645352,model_antiviral_4332_complex.5
model_antiviral_1405,0.6453512,model_antiviral_1405_complex.8
model_antiviral_369,0.6452911,model_antiviral_369_complex.12
model_antiviral_661,0.6452584,model_antiviral_661_complex.5
model_antiviral_1356,0.6451172,model_antiviral_1356_complex.20
model_antiviral_630,0.6450324000000001,model_antiviral_630_complex.3
model_antiviral_4150,0.6449698,model_antiviral_4150_complex.2
model_antiviral_2479,0.6448874,model_antiviral_2479_complex.5
model_antiviral_1591,0.64479804,model_antiviral_1591_complex.2
model_antiviral_103,0.64479584,model_antiviral_103_complex.19
model_antiviral_1229,0.6446006,model_antiviral_1229_complex.1
model_antiviral_1177,0.6445879,model_antiviral_1177_complex.6
model_antiviral_2450,0.6445405,model_antiviral_2450_complex.13
model_antiviral_4553,0.64453185,model_antiviral_4553_complex.3
model_antiviral_2951,0.6445215999999999,model_antiviral_2951_complex.10
model_antiviral_2055,0.6445204000000001,model_antiviral_2055_complex.19
model_antiviral_490,0.64447135,model_antiviral_490_complex.12
model_antiviral_665,0.6443221,model_antiviral_665_complex.4
model_antiviral_1874,0.6441657,model_antiviral_1874_complex.18
model_antiviral_4287,0.644096,model_antiviral_4287_complex.8
model_antiviral_3761,0.64404035,model_antiviral_3761_complex.13
model_antiviral_4610,0.6439823,model_antiviral_4610_complex.2
model_antiviral_592,0.64388084,model_antiviral_592_complex.4
model_antiviral_4805,0.6437675,model_antiviral_4805_complex.9
model_antiviral_2104,0.6437658,model_antiviral_2104_complex.11
model_antiviral_4259,0.64357096,model_antiviral_4259_complex.20
model_antiviral_2064,0.6433901999999999,model_antiviral_2064_complex.5
model_antiviral_217,0.6432357,model_antiviral_217_complex.16
model_antiviral_150,0.64285445,model_antiviral_150_complex.7
model_antiviral_3262,0.6426446,model_antiviral_3262_complex.11
model_antiviral_1491,0.64263755,model_antiviral_1491_complex.19
model_antiviral_1783,0.6425701,model_antiviral_1783_complex.18
model_antiviral_1915,0.6425588000000001,model_antiviral_1915_complex.16
model_antiviral_3638,0.6424932,model_antiviral_3638_complex.12
model_antiviral_405,0.6424816999999999,model_antiviral_405_complex.5
model_antiviral_3573,0.6424267,model_antiviral_3573_complex.14
model_antiviral_2428,0.64234495,model_antiviral_2428_complex.5
model_antiviral_1688,0.6422372,model_antiviral_1688_complex.9
model_antiviral_1861,0.6421061,model_antiviral_1861_complex.6
model_antiviral_2259,0.6420094,model_antiviral_2259_complex.17
model_antiviral_3346,0.64178634,model_antiviral_3346_complex.1
model_antiviral_1282,0.64166427,model_antiviral_1282_complex.15
model_antiviral_2020,0.64160866,model_antiviral_2020_complex.5
model_antiviral_2744,0.641572,model_antiviral_2744_complex.1
model_antiviral_6,0.64152926,model_antiviral_6_complex.14
model_antiviral_2733,0.64152426,model_antiviral_2733_complex.17
model_antiviral_3003,0.6414217,model_antiviral_3003_complex.10
model_antiviral_4650,0.6414038000000001,model_antiviral_4650_complex.13
model_antiviral_4728,0.6413979999999999,model_antiviral_4728_complex.9
model_antiviral_3831,0.64127994,model_antiviral_3831_complex.14
model_antiviral_1480,0.6412145,model_antiviral_1480_complex.12
model_antiviral_3908,0.64115,model_antiviral_3908_complex.17
model_antiviral_4014,0.64105654,model_antiviral_4014_complex.4
model_antiviral_3475,0.64082074,model_antiviral_3475_complex.8
model_antiviral_796,0.6408023,model_antiviral_796_complex.3
model_antiviral_202,0.6407816999999999,model_antiviral_202_complex.1
model_antiviral_952,0.64050305,model_antiviral_952_complex.11
model_antiviral_4406,0.64050066,model_antiviral_4406_complex.12
model_antiviral_748,0.6403854,model_antiviral_748_complex.17
model_antiviral_3323,0.6402966,model_antiviral_3323_complex.1
model_antiviral_2880,0.64027345,model_antiviral_2880_complex.17
model_antiviral_553,0.6402614999999999,model_antiviral_553_complex.10
model_antiviral_1390,0.6402199000000001,model_antiviral_1390_complex.17
model_antiviral_2478,0.6401110999999999,model_antiviral_2478_complex.17
model_antiviral_189,0.6400229000000001,model_antiviral_189_complex.14
model_antiviral_4354,0.6399841,model_antiviral_4354_complex.14
model_antiviral_3535,0.63988644,model_antiviral_3535_complex.7
model_antiviral_2219,0.6398012,model_antiviral_2219_complex.6
model_antiviral_3731,0.6397375,model_antiviral_3731_complex.3
model_antiviral_3509,0.6395131,model_antiviral_3509_complex.15
model_antiviral_4104,0.6394998000000001,model_antiviral_4104_complex.13
model_antiviral_3113,0.6394956999999999,model_antiviral_3113_complex.16
model_antiviral_2073,0.63946676,model_antiviral_2073_complex.19
model_antiviral_3042,0.63943577,model_antiviral_3042_complex.17
model_antiviral_1624,0.6393808000000001,model_antiviral_1624_complex.8
model_antiviral_4597,0.6392951,model_antiviral_4597_complex.6
model_antiviral_2770,0.63923806,model_antiviral_2770_complex.19
model_antiviral_1700,0.63923436,model_antiviral_1700_complex.14
model_antiviral_2215,0.63908815,model_antiviral_2215_complex.13
model_antiviral_1979,0.6390719,model_antiviral_1979_complex.6
model_antiviral_165,0.6390155,model_antiviral_165_complex.11
model_antiviral_2573,0.6387764,model_antiviral_2573_complex.15
model_antiviral_4626,0.6387713,model_antiviral_4626_complex.7
model_antiviral_640,0.63868976,model_antiviral_640_complex.10
model_antiviral_3053,0.63865733,model_antiviral_3053_complex.18
model_antiviral_1054,0.63864547,model_antiviral_1054_complex.7
model_antiviral_3269,0.6386134,model_antiviral_3269_complex.4
model_antiviral_1674,0.6385064,model_antiviral_1674_complex.14
model_antiviral_2871,0.6384601,model_antiviral_2871_complex.14
model_antiviral_4773,0.6384364,model_antiviral_4773_complex.19
model_antiviral_1246,0.63829046,model_antiviral_1246_complex.7
model_antiviral_4353,0.63824546,model_antiviral_4353_complex.7
model_antiviral_761,0.63823473,model_antiviral_761_complex.4
model_antiviral_1439,0.638109,model_antiviral_1439_complex.19
model_antiviral_1967,0.638025,model_antiviral_1967_complex.9
model_antiviral_947,0.637988,model_antiviral_947_complex.4
model_antiviral_3537,0.63794297,model_antiviral_3537_complex.20
model_antiviral_1386,0.63778496,model_antiviral_1386_complex.16
model_antiviral_3362,0.6377294,model_antiviral_3362_complex.2
model_antiviral_925,0.6376769,model_antiviral_925_complex.11
model_antiviral_1935,0.6375930999999999,model_antiviral_1935_complex.12
model_antiviral_2725,0.6374423,model_antiviral_2725_complex.16
model_antiviral_3506,0.63738924,model_antiviral_3506_complex.11
model_antiviral_1852,0.63736296,model_antiviral_1852_complex.20
model_antiviral_1391,0.6371661999999999,model_antiviral_1391_complex.17
model_antiviral_791,0.63713694,model_antiviral_791_complex.20
model_antiviral_2192,0.63698965,model_antiviral_2192_complex.6
model_antiviral_1630,0.6369655,model_antiviral_1630_complex.10
model_antiviral_4148,0.6369281,model_antiviral_4148_complex.3
model_antiviral_3567,0.6369176,model_antiviral_3567_complex.17
model_antiviral_913,0.63691354,model_antiviral_913_complex.14
model_antiviral_1886,0.6368379,model_antiviral_1886_complex.10
model_antiviral_2788,0.63660705,model_antiviral_2788_complex.20
model_antiviral_931,0.63656574,model_antiviral_931_complex.18
model_antiviral_127,0.63653976,model_antiviral_127_complex.17
model_antiviral_2243,0.6365305,model_antiviral_2243_complex.16
model_antiviral_3578,0.6364595000000001,model_antiviral_3578_complex.19
model_antiviral_2925,0.63619715,model_antiviral_2925_complex.19
model_antiviral_1105,0.63613075,model_antiviral_1105_complex.10
model_antiviral_4795,0.6359821999999999,model_antiviral_4795_complex.14
model_antiviral_2622,0.6359813,model_antiviral_2622_complex.5
model_antiviral_160,0.6359598000000001,model_antiviral_160_complex.11
model_antiviral_4219,0.6359047,model_antiviral_4219_complex.18
model_antiviral_4706,0.63589716,model_antiviral_4706_complex.9
model_antiviral_65,0.6358486,model_antiviral_65_complex.1
model_antiviral_2311,0.6358283,model_antiviral_2311_complex.19
model_antiviral_3599,0.6358123,model_antiviral_3599_complex.20
model_antiviral_3202,0.6357724,model_antiviral_3202_complex.14
model_antiviral_4509,0.6356647,model_antiviral_4509_complex.14
model_antiviral_1037,0.6356194000000001,model_antiviral_1037_complex.13
model_antiviral_4471,0.63551486,model_antiviral_4471_complex.16
model_antiviral_223,0.635514,model_antiviral_223_complex.15
model_antiviral_3738,0.63542485,model_antiviral_3738_complex.5
model_antiviral_2821,0.6354147,model_antiviral_2821_complex.12
model_antiviral_901,0.63521314,model_antiviral_901_complex.14
model_antiviral_2695,0.6352095,model_antiviral_2695_complex.1
model_antiviral_4704,0.6351269,model_antiviral_4704_complex.15
model_antiviral_4525,0.6351252,model_antiviral_4525_complex.18
model_antiviral_613,0.6350906,model_antiviral_613_complex.10
model_antiviral_4279,0.63507724,model_antiviral_4279_complex.17
model_antiviral_2365,0.6349166,model_antiviral_2365_complex.8
model_antiviral_2272,0.63484013,model_antiviral_2272_complex.3
model_antiviral_3559,0.6345693,model_antiviral_3559_complex.10
model_antiviral_3832,0.63452286,model_antiviral_3832_complex.8
model_antiviral_328,0.6344954,model_antiviral_328_complex.12
model_antiviral_1324,0.6344713000000001,model_antiviral_1324_complex.8
model_antiviral_2082,0.6344631,model_antiviral_2082_complex.14
model_antiviral_4420,0.63445,model_antiviral_4420_complex.19
model_antiviral_3103,0.63443506,model_antiviral_3103_complex.2
model_antiviral_4280,0.6343932,model_antiviral_4280_complex.19
model_antiviral_1725,0.6341167,model_antiviral_1725_complex.5
model_antiviral_1216,0.6339888000000001,model_antiviral_1216_complex.5
model_antiviral_839,0.6339085,model_antiviral_839_complex.19
model_antiviral_3129,0.6336378,model_antiviral_3129_complex.3
model_antiviral_3383,0.63363653,model_antiviral_3383_complex.19
model_antiviral_737,0.6336191,model_antiviral_737_complex.15
model_antiviral_1107,0.63356817,model_antiviral_1107_complex.6
model_antiviral_3304,0.63354105,model_antiviral_3304_complex.11
model_antiviral_1277,0.6335335,model_antiviral_1277_complex.6
model_antiviral_1768,0.6335223000000001,model_antiviral_1768_complex.12
model_antiviral_797,0.6333361999999999,model_antiviral_797_complex.3
model_antiviral_4246,0.63319236,model_antiviral_4246_complex.1
model_antiviral_1329,0.63318896,model_antiviral_1329_complex.17
model_antiviral_1135,0.6331628,model_antiviral_1135_complex.20
model_antiviral_4701,0.6331213000000001,model_antiviral_4701_complex.11
model_antiviral_2799,0.6330986,model_antiviral_2799_complex.20
model_antiviral_539,0.63301855,model_antiviral_539_complex.15
model_antiviral_2802,0.63292074,model_antiviral_2802_complex.3
model_antiviral_294,0.632839,model_antiviral_294_complex.19
model_antiviral_4167,0.6328381999999999,model_antiviral_4167_complex.4
model_antiviral_3283,0.6327016,model_antiviral_3283_complex.7
model_antiviral_168,0.6326175,model_antiviral_168_complex.17
model_antiviral_712,0.63261473,model_antiviral_712_complex.2
model_antiviral_3709,0.63259,model_antiviral_3709_complex.17
model_antiviral_2021,0.6325638000000001,model_antiviral_2021_complex.12
model_antiviral_4305,0.6325481,model_antiviral_4305_complex.2
model_antiviral_4747,0.63249165,model_antiviral_4747_complex.1
model_antiviral_3417,0.6324749,model_antiviral_3417_complex.11
model_antiviral_4387,0.63241595,model_antiviral_4387_complex.10
model_antiviral_4794,0.63241136,model_antiviral_4794_complex.16
model_antiviral_1239,0.6323078000000001,model_antiviral_1239_complex.2
model_antiviral_105,0.6322972,model_antiviral_105_complex.6
model_antiviral_2990,0.632257,model_antiviral_2990_complex.7
model_antiviral_330,0.63214326,model_antiviral_330_complex.13
model_antiviral_4065,0.6320393,model_antiviral_4065_complex.17
model_antiviral_4809,0.63203704,model_antiviral_4809_complex.4
model_antiviral_1223,0.63200516,model_antiviral_1223_complex.12
model_antiviral_4765,0.631991,model_antiviral_4765_complex.12
model_antiviral_1571,0.631966,model_antiviral_1571_complex.7
model_antiviral_3582,0.63196564,model_antiviral_3582_complex.14
model_antiviral_3613,0.63192445,model_antiviral_3613_complex.4
model_antiviral_2159,0.63192314,model_antiviral_2159_complex.19
model_antiviral_2113,0.6319193000000001,model_antiviral_2113_complex.9
model_antiviral_1414,0.6318778,model_antiviral_1414_complex.6
model_antiviral_393,0.63185716,model_antiviral_393_complex.1
model_antiviral_4847,0.63185024,model_antiviral_4847_complex.11
model_antiviral_4205,0.63179415,model_antiviral_4205_complex.10
model_antiviral_530,0.6317661,model_antiviral_530_complex.13
model_antiviral_632,0.6316510000000001,model_antiviral_632_complex.18
model_antiviral_2998,0.631601,model_antiviral_2998_complex.15
model_antiviral_769,0.6315784999999999,model_antiviral_769_complex.1
model_antiviral_698,0.6315123,model_antiviral_698_complex.13
model_antiviral_2359,0.63134366,model_antiviral_2359_complex.17
model_antiviral_2854,0.63120973,model_antiviral_2854_complex.9
model_antiviral_3142,0.63120174,model_antiviral_3142_complex.20
model_antiviral_2822,0.63115954,model_antiviral_2822_complex.19
model_antiviral_4427,0.6311079,model_antiviral_4427_complex.13
model_antiviral_1410,0.6310594,model_antiviral_1410_complex.6
model_antiviral_567,0.6309755,model_antiviral_567_complex.2
model_antiviral_714,0.6309331,model_antiviral_714_complex.11
model_antiviral_4492,0.63092744,model_antiviral_4492_complex.4
model_antiviral_1587,0.63087046,model_antiviral_1587_complex.9
model_antiviral_407,0.6308619000000001,model_antiviral_407_complex.16
model_antiviral_2183,0.63081586,model_antiviral_2183_complex.9
model_antiviral_1479,0.6308005,model_antiviral_1479_complex.19
model_antiviral_1385,0.63072336,model_antiviral_1385_complex.11
model_antiviral_4326,0.63068426,model_antiviral_4326_complex.3
model_antiviral_215,0.63067245,model_antiviral_215_complex.11
model_antiviral_675,0.6306251,model_antiviral_675_complex.16
model_antiviral_3196,0.6304059000000001,model_antiviral_3196_complex.18
model_antiviral_2422,0.630332,model_antiviral_2422_complex.7
model_antiviral_3792,0.6302966999999999,model_antiviral_3792_complex.7
model_antiviral_2138,0.63026315,model_antiviral_2138_complex.10
model_antiviral_4136,0.63017946,model_antiviral_4136_complex.20
model_antiviral_3922,0.63011533,model_antiviral_3922_complex.16
model_antiviral_421,0.6299760999999999,model_antiviral_421_complex.20
model_antiviral_2240,0.6298838000000001,model_antiviral_2240_complex.15
model_antiviral_2038,0.6298446,model_antiviral_2038_complex.10
model_antiviral_1317,0.62974477,model_antiviral_1317_complex.9
model_antiviral_4698,0.62970275,model_antiviral_4698_complex.18
model_antiviral_865,0.6296556999999999,model_antiviral_865_complex.1
model_antiviral_3366,0.62964433,model_antiviral_3366_complex.11
model_antiviral_909,0.62961096,model_antiviral_909_complex.17
model_antiviral_4026,0.62958276,model_antiviral_4026_complex.7
model_antiviral_742,0.6294906,model_antiviral_742_complex.19
model_antiviral_4081,0.6294542,model_antiviral_4081_complex.19
model_antiviral_722,0.62943625,model_antiviral_722_complex.16
model_antiviral_3081,0.62932795,model_antiviral_3081_complex.13
model_antiviral_4667,0.6292284,model_antiviral_4667_complex.18
model_antiviral_3510,0.6291526,model_antiviral_3510_complex.10
model_antiviral_2198,0.6291156999999999,model_antiviral_2198_complex.17
model_antiviral_3548,0.62906677,model_antiviral_3548_complex.4
model_antiviral_3528,0.6290024000000001,model_antiviral_3528_complex.3
model_antiviral_203,0.628886,model_antiviral_203_complex.9
model_antiviral_4207,0.6288073000000001,model_antiviral_4207_complex.18
model_antiviral_3751,0.6287786999999999,model_antiviral_3751_complex.4
