name,prediction
model_antiviral_1571_complex.7,0.631966
model_antiviral_3582_complex.14,0.63196564
model_antiviral_3613_complex.4,0.63192445
model_antiviral_2159_complex.19,0.63192314
model_antiviral_2113_complex.9,0.6319193
model_antiviral_863_complex.16,0.631906
model_antiviral_3775_complex.19,0.63190055
model_antiviral_1414_complex.6,0.6318778
model_antiviral_1897_complex.12,0.63187385
model_antiviral_4473_complex.19,0.6318712
model_antiviral_393_complex.1,0.63185716
model_antiviral_4847_complex.11,0.63185024
model_antiviral_3431_complex.15,0.6318358
model_antiviral_895_complex.18,0.63183534
model_antiviral_3658_complex.16,0.6318087
model_antiviral_1156_complex.12,0.6317965
model_antiviral_4205_complex.10,0.63179415
model_antiviral_1324_complex.18,0.6317831
model_antiviral_3683_complex.17,0.6317792
model_antiviral_3755_complex.9,0.63177824
model_antiviral_530_complex.13,0.6317661
model_antiviral_4466_complex.9,0.6317432
model_antiviral_4838_complex.3,0.63172656
model_antiviral_1248_complex.19,0.63167465
model_antiviral_4289_complex.2,0.6316743
model_antiviral_2733_complex.6,0.631665
model_antiviral_1624_complex.9,0.6316572
model_antiviral_632_complex.18,0.631651
model_antiviral_2998_complex.15,0.631601
model_antiviral_769_complex.1,0.6315785
model_antiviral_291_complex.13,0.631574
model_antiviral_698_complex.13,0.6315123
model_antiviral_534_complex.10,0.63150465
model_antiviral_82_complex.18,0.6314542
model_antiviral_1336_complex.18,0.6314252
model_antiviral_898_complex.18,0.6313576
model_antiviral_2799_complex.4,0.6313543
model_antiviral_2359_complex.17,0.63134366
model_antiviral_4351_complex.13,0.6313343
model_antiviral_4779_complex.10,0.6313184
model_antiviral_3043_complex.1,0.63127595
model_antiviral_2854_complex.9,0.63120973
model_antiviral_3142_complex.20,0.63120174
model_antiviral_2822_complex.19,0.63115954
model_antiviral_4313_complex.7,0.63115567
model_antiviral_3181_complex.13,0.6311298
model_antiviral_1105_complex.3,0.63110924
model_antiviral_4427_complex.13,0.6311079
model_antiviral_2595_complex.17,0.6311041
model_antiviral_489_complex.8,0.631072
model_antiviral_1270_complex.8,0.6310624
model_antiviral_1410_complex.6,0.6310594
model_antiviral_4141_complex.13,0.6310348
model_antiviral_1496_complex.12,0.63102764
model_antiviral_537_complex.20,0.6310217
model_antiviral_567_complex.2,0.6309755
model_antiviral_714_complex.11,0.6309331
model_antiviral_1246_complex.15,0.630928
model_antiviral_4492_complex.4,0.63092744
model_antiviral_4247_complex.20,0.6309148
model_antiviral_3943_complex.15,0.6309134
model_antiviral_4643_complex.5,0.63089573
model_antiviral_1587_complex.9,0.63087046
model_antiviral_407_complex.16,0.6308619
model_antiviral_2672_complex.20,0.6308609
model_antiviral_4399_complex.9,0.630831
model_antiviral_2183_complex.9,0.63081586
model_antiviral_373_complex.17,0.6308033
model_antiviral_1479_complex.19,0.6308005
model_antiviral_2500_complex.13,0.6307894
model_antiviral_534_complex.17,0.63073516
model_antiviral_1385_complex.11,0.63072336
model_antiviral_1538_complex.3,0.63071996
model_antiviral_4326_complex.3,0.63068426
model_antiviral_2937_complex.19,0.63067967
model_antiviral_215_complex.11,0.63067245
model_antiviral_675_complex.16,0.6306251
model_antiviral_539_complex.5,0.63058597
model_antiviral_4007_complex.5,0.63057095
model_antiviral_3550_complex.9,0.63056797
model_antiviral_3052_complex.9,0.6305393
model_antiviral_4361_complex.5,0.6305313
model_antiviral_2671_complex.18,0.63045615
model_antiviral_4420_complex.13,0.6304561
model_antiviral_1677_complex.17,0.6304142
model_antiviral_3196_complex.18,0.6304059
model_antiviral_530_complex.3,0.63040423
model_antiviral_3769_complex.18,0.63039917
model_antiviral_661_complex.16,0.6303931
model_antiviral_861_complex.15,0.6303708
model_antiviral_760_complex.7,0.6303469
model_antiviral_1516_complex.14,0.63033825
model_antiviral_2422_complex.7,0.630332
model_antiviral_3315_complex.9,0.6303101
model_antiviral_3792_complex.7,0.6302967
model_antiviral_459_complex.17,0.63028276
model_antiviral_2138_complex.10,0.63026315
model_antiviral_3550_complex.13,0.63024455
model_antiviral_1617_complex.9,0.6302366
model_antiviral_613_complex.6,0.6302275
model_antiviral_3228_complex.9,0.6302045
model_antiviral_3849_complex.8,0.6302033
model_antiviral_4136_complex.20,0.63017946
model_antiviral_1901_complex.9,0.6301717
model_antiviral_4246_complex.15,0.6301278
model_antiviral_3922_complex.16,0.63011533
model_antiviral_3166_complex.7,0.6301111
model_antiviral_3475_complex.9,0.6300674
model_antiviral_145_complex.6,0.6300331
model_antiviral_4259_complex.10,0.63002896
model_antiviral_105_complex.12,0.6300278
model_antiviral_4141_complex.8,0.63000125
model_antiviral_421_complex.20,0.6299761
model_antiviral_791_complex.16,0.629938
model_antiviral_3298_complex.13,0.62992394
model_antiviral_1157_complex.16,0.6299013
model_antiviral_2240_complex.15,0.6298838
model_antiviral_2069_complex.7,0.62987715
model_antiviral_3020_complex.12,0.6298512
model_antiviral_3483_complex.17,0.62984693
model_antiviral_2038_complex.10,0.6298446
model_antiviral_4289_complex.16,0.62980705
model_antiviral_3421_complex.16,0.62979764
model_antiviral_931_complex.8,0.6297798
model_antiviral_1317_complex.9,0.62974477
model_antiviral_428_complex.14,0.6297228
model_antiviral_4698_complex.18,0.62970275
model_antiviral_1277_complex.18,0.62969565
model_antiviral_2082_complex.13,0.62966985
model_antiviral_4332_complex.12,0.62966776
model_antiviral_1564_complex.15,0.6296567
model_antiviral_865_complex.1,0.6296557
model_antiviral_3366_complex.11,0.62964433
model_antiviral_909_complex.17,0.62961096
model_antiviral_3592_complex.16,0.62958956
model_antiviral_2138_complex.4,0.62958467
model_antiviral_4026_complex.7,0.62958276
model_antiviral_1624_complex.5,0.62956625
model_antiviral_2034_complex.4,0.6295485
model_antiviral_742_complex.19,0.6294906
model_antiviral_909_complex.15,0.629456
model_antiviral_4081_complex.19,0.6294542
model_antiviral_1607_complex.17,0.62944764
model_antiviral_3584_complex.3,0.6294424
model_antiviral_384_complex.15,0.6294363
model_antiviral_722_complex.16,0.62943625
model_antiviral_2135_complex.7,0.62942004
model_antiviral_470_complex.12,0.62934613
model_antiviral_3081_complex.13,0.62932795
model_antiviral_4504_complex.11,0.62932754
model_antiviral_4466_complex.10,0.62932444
model_antiviral_46_complex.13,0.62930524
model_antiviral_1107_complex.11,0.6292834
model_antiviral_3573_complex.12,0.62927735
model_antiviral_2343_complex.1,0.6292288
model_antiviral_4667_complex.18,0.6292284
model_antiviral_4731_complex.1,0.629209
model_antiviral_3203_complex.3,0.62920296
model_antiviral_760_complex.6,0.6291821
model_antiviral_2663_complex.5,0.62917626
model_antiviral_4136_complex.18,0.62916917
model_antiviral_3510_complex.10,0.6291526
model_antiviral_712_complex.13,0.6291451
model_antiviral_2198_complex.17,0.6291157
model_antiviral_913_complex.20,0.62909484
model_antiviral_3269_complex.17,0.62908506
model_antiviral_3548_complex.4,0.62906677
model_antiviral_4471_complex.7,0.62905717
model_antiviral_1248_complex.16,0.62903225
model_antiviral_1956_complex.3,0.6290196
model_antiviral_3528_complex.3,0.6290024
model_antiviral_1696_complex.1,0.62899333
model_antiviral_1538_complex.20,0.62896466
model_antiviral_490_complex.7,0.6289428
model_antiviral_3482_complex.20,0.62894136
model_antiviral_4466_complex.5,0.62891304
model_antiviral_203_complex.9,0.628886
model_antiviral_1617_complex.3,0.62886596
model_antiviral_2547_complex.14,0.628826
model_antiviral_4207_complex.18,0.6288073
model_antiviral_2198_complex.4,0.6287798
model_antiviral_3751_complex.4,0.6287787
model_antiviral_2271_complex.5,0.6287743
model_antiviral_4729_complex.12,0.6287734
model_antiviral_2926_complex.12,0.6287664
model_antiviral_4473_complex.11,0.628755
model_antiviral_1043_complex.2,0.62874115
model_antiviral_4477_complex.2,0.628694
model_antiviral_937_complex.14,0.6286896
model_antiviral_4518_complex.13,0.6286873
model_antiviral_603_complex.7,0.6286613
model_antiviral_2799_complex.17,0.62865645
model_antiviral_1199_complex.5,0.6286394
model_antiviral_4774_complex.19,0.62861466
model_antiviral_2165_complex.8,0.62858164
model_antiviral_3723_complex.19,0.6285757
model_antiviral_3081_complex.10,0.6285682
model_antiviral_3980_complex.20,0.6285666
model_antiviral_4473_complex.3,0.62854314
model_antiviral_1091_complex.17,0.6285374
model_antiviral_512_complex.18,0.6285011
model_antiviral_4335_complex.7,0.62850106
model_antiviral_896_complex.1,0.628482
model_antiviral_1431_complex.20,0.6284787
model_antiviral_3140_complex.11,0.6284481
model_antiviral_2605_complex.10,0.628448
model_antiviral_4708_complex.1,0.6284396
model_antiviral_2422_complex.5,0.6284394
model_antiviral_1985_complex.2,0.6284278
model_antiviral_1369_complex.4,0.62842655
model_antiviral_3138_complex.7,0.62842363
model_antiviral_3987_complex.7,0.6284198
model_antiviral_2703_complex.10,0.62837946
model_antiviral_3702_complex.7,0.6283757
model_antiviral_1615_complex.11,0.62835836
model_antiviral_2753_complex.1,0.6283498
model_antiviral_1248_complex.8,0.62830645
model_antiviral_4468_complex.3,0.62830436
model_antiviral_2507_complex.16,0.62829983
model_antiviral_547_complex.12,0.6282935
model_antiviral_1580_complex.17,0.62828773
model_antiviral_2857_complex.9,0.628279
model_antiviral_4148_complex.17,0.62827665
model_antiviral_1054_complex.2,0.6282604
model_antiviral_2142_complex.9,0.6282311
model_antiviral_3613_complex.14,0.6282263
model_antiviral_4693_complex.19,0.62821645
model_antiviral_3980_complex.11,0.62821174
model_antiviral_1082_complex.7,0.6281951
model_antiviral_2435_complex.10,0.6281591
model_antiviral_4047_complex.18,0.62815654
model_antiviral_3729_complex.2,0.6281296
model_antiviral_2983_complex.17,0.6281226
model_antiviral_4317_complex.14,0.62809485
model_antiviral_4774_complex.6,0.62808466
model_antiviral_1806_complex.19,0.6280663
model_antiviral_3018_complex.16,0.62806255
model_antiviral_4582_complex.3,0.6280595
model_antiviral_1113_complex.16,0.6280553
model_antiviral_4666_complex.3,0.6280281
model_antiviral_4773_complex.1,0.62802696
model_antiviral_3200_complex.16,0.6280148
model_antiviral_1656_complex.14,0.62798834
model_antiviral_2885_complex.16,0.62798727
model_antiviral_2399_complex.18,0.6279607
model_antiviral_4208_complex.17,0.62795424
model_antiviral_2827_complex.4,0.6279516
model_antiviral_698_complex.14,0.6279496
model_antiviral_226_complex.1,0.627934
model_antiviral_3125_complex.18,0.62793374
model_antiviral_3228_complex.16,0.6279335
model_antiviral_215_complex.10,0.627924
model_antiviral_2733_complex.7,0.62791806
model_antiviral_4649_complex.7,0.6279166
model_antiviral_2111_complex.19,0.6279164
model_antiviral_1041_complex.8,0.627899
model_antiviral_604_complex.12,0.6278842
model_antiviral_2767_complex.4,0.627856
model_antiviral_3387_complex.6,0.62784564
model_antiviral_4485_complex.16,0.6278397
model_antiviral_92_complex.3,0.6278301
model_antiviral_3755_complex.20,0.6278074
model_antiviral_2365_complex.1,0.62779826
model_antiviral_4346_complex.17,0.627772
model_antiviral_3306_complex.6,0.62774533
model_antiviral_4084_complex.16,0.6277344
model_antiviral_3217_complex.16,0.6276874
model_antiviral_3603_complex.3,0.6276636
model_antiviral_4782_complex.20,0.6276523
model_antiviral_3977_complex.18,0.62762964
model_antiviral_4246_complex.16,0.6276187
model_antiviral_863_complex.19,0.6275935
model_antiviral_2615_complex.2,0.6275917
model_antiviral_373_complex.5,0.62758553
model_antiviral_4335_complex.10,0.6275746
model_antiviral_2374_complex.15,0.62757325
model_antiviral_4774_complex.11,0.627573
model_antiviral_3951_complex.14,0.62756443
model_antiviral_2275_complex.20,0.6275626
model_antiviral_815_complex.13,0.6275581
model_antiviral_2656_complex.20,0.6275299
model_antiviral_1998_complex.20,0.627493
model_antiviral_2999_complex.1,0.62749004
model_antiviral_4014_complex.6,0.6274843
model_antiviral_1118_complex.11,0.6274736
model_antiviral_3140_complex.5,0.62746817
model_antiviral_2428_complex.17,0.6274537
model_antiviral_1617_complex.20,0.6273953
model_antiviral_2782_complex.12,0.6273671
model_antiviral_3504_complex.12,0.6273539
model_antiviral_609_complex.11,0.6273511
model_antiviral_2114_complex.18,0.62733525
model_antiviral_124_complex.13,0.62733126
model_antiviral_1886_complex.16,0.62732327
model_antiviral_4509_complex.17,0.6273208
model_antiviral_1183_complex.12,0.6273166
model_antiviral_4259_complex.12,0.62731266
model_antiviral_4504_complex.12,0.62729836
model_antiviral_21_complex.12,0.6272913
model_antiviral_320_complex.16,0.6272752
model_antiviral_3232_complex.20,0.6272638
model_antiviral_2435_complex.3,0.6272516
model_antiviral_2082_complex.18,0.6272457
model_antiviral_2240_complex.16,0.62723404
model_antiviral_1860_complex.15,0.627184
model_antiviral_2727_complex.12,0.6271532
model_antiviral_3177_complex.4,0.6271445
model_antiviral_4027_complex.7,0.62714034
model_antiviral_4282_complex.10,0.62713665
model_antiviral_1951_complex.2,0.62713146
model_antiviral_1177_complex.13,0.62712
model_antiviral_795_complex.18,0.62711036
model_antiviral_4002_complex.7,0.62710786
model_antiviral_537_complex.16,0.6270901
model_antiviral_3126_complex.18,0.62708247
model_antiviral_2278_complex.19,0.6270324
model_antiviral_2890_complex.8,0.62702954
model_antiviral_1479_complex.17,0.62701684
model_antiviral_4722_complex.17,0.6270091
model_antiviral_1504_complex.13,0.62698996
model_antiviral_2499_complex.2,0.626984
model_antiviral_1874_complex.11,0.62694335
model_antiviral_4259_complex.9,0.6269341
model_antiviral_1801_complex.11,0.62692136
model_antiviral_12_complex.19,0.6269195
model_antiviral_3262_complex.3,0.62689507
model_antiviral_1953_complex.1,0.62688726
model_antiviral_4259_complex.3,0.6268568
model_antiviral_1268_complex.10,0.62685156
model_antiviral_2661_complex.20,0.626846
model_antiviral_2197_complex.17,0.6268369
model_antiviral_2359_complex.11,0.62683356
model_antiviral_4623_complex.18,0.6268315
model_antiviral_2739_complex.14,0.6268125
model_antiviral_1765_complex.5,0.6268082
model_antiviral_1480_complex.15,0.6268041
model_antiviral_2913_complex.11,0.62680256
model_antiviral_3376_complex.3,0.6268022
model_antiviral_1055_complex.13,0.6267743
model_antiviral_3839_complex.15,0.62676805
model_antiviral_3187_complex.11,0.6267457
model_antiviral_3855_complex.4,0.626742
model_antiviral_350_complex.16,0.6267367
model_antiviral_4399_complex.5,0.6267326
model_antiviral_686_complex.16,0.6267078
model_antiviral_3709_complex.3,0.6266934
model_antiviral_4071_complex.10,0.62668467
model_antiviral_23_complex.16,0.62668014
model_antiviral_4518_complex.12,0.62666583
model_antiviral_698_complex.19,0.62665117
model_antiviral_2267_complex.10,0.62663835
model_antiviral_488_complex.20,0.62659776
model_antiviral_4552_complex.10,0.6265907
model_antiviral_745_complex.13,0.62658066
model_antiviral_1396_complex.12,0.62657005
model_antiviral_259_complex.12,0.6265656
model_antiviral_2679_complex.20,0.626554
model_antiviral_4483_complex.9,0.62654155
model_antiviral_2804_complex.12,0.6265359
model_antiviral_4058_complex.3,0.62653196
model_antiviral_1947_complex.3,0.6264874
model_antiviral_1960_complex.8,0.62644905
model_antiviral_1105_complex.17,0.6264403
model_antiviral_1241_complex.19,0.6264403
model_antiviral_3769_complex.4,0.62641656
model_antiviral_1514_complex.1,0.62639856
model_antiviral_4653_complex.11,0.62639856
model_antiviral_1897_complex.13,0.62638223
model_antiviral_2198_complex.9,0.6263758
model_antiviral_4280_complex.11,0.6263685
model_antiviral_4019_complex.10,0.62636787
model_antiviral_1129_complex.5,0.62636197
model_antiviral_2880_complex.11,0.6263557
model_antiviral_797_complex.8,0.6263474
model_antiviral_3811_complex.10,0.6263459
model_antiviral_4287_complex.15,0.6263457
model_antiviral_1156_complex.7,0.6263315
model_antiviral_2027_complex.16,0.6263265
model_antiviral_619_complex.8,0.6263242
model_antiviral_849_complex.18,0.6262933
model_antiviral_2410_complex.5,0.6262898
model_antiviral_3269_complex.6,0.62628025
model_antiviral_713_complex.12,0.62627727
model_antiviral_2663_complex.1,0.6262734
model_antiviral_1677_complex.10,0.6262677
model_antiviral_4084_complex.17,0.62626326
model_antiviral_4305_complex.8,0.6262097
model_antiviral_4745_complex.9,0.6261881
model_antiviral_10_complex.2,0.62618583
model_antiviral_2678_complex.14,0.62617767
model_antiviral_137_complex.9,0.6261775
model_antiviral_1124_complex.3,0.6261703
model_antiviral_1282_complex.9,0.6261649
model_antiviral_1992_complex.2,0.6261634
model_antiviral_1855_complex.17,0.62615514
model_antiviral_467_complex.13,0.6261411
model_antiviral_2147_complex.1,0.62612975
model_antiviral_4201_complex.2,0.62611777
model_antiviral_4525_complex.8,0.6261152
model_antiviral_105_complex.20,0.626109
model_antiviral_2311_complex.5,0.6261085
model_antiviral_503_complex.20,0.6260863
model_antiviral_516_complex.19,0.62608576
model_antiviral_2295_complex.1,0.6260848
model_antiviral_4251_complex.12,0.62608063
model_antiviral_1615_complex.19,0.6260773
model_antiviral_2197_complex.8,0.62606174
model_antiviral_4328_complex.1,0.6260601
model_antiviral_4351_complex.8,0.6260577
model_antiviral_3761_complex.5,0.62602717
model_antiviral_445_complex.6,0.62601227
model_antiviral_2725_complex.7,0.6259975
model_antiviral_895_complex.4,0.6259837
model_antiviral_3731_complex.18,0.6259652
model_antiviral_4523_complex.10,0.6259394
model_antiviral_1496_complex.18,0.62593114
model_antiviral_1498_complex.17,0.6259296
model_antiviral_2794_complex.5,0.6259123
model_antiviral_4473_complex.13,0.62590927
model_antiviral_3723_complex.16,0.6258998
model_antiviral_2514_complex.1,0.6258945
model_antiviral_2259_complex.10,0.62588024
model_antiviral_3653_complex.16,0.62586254
model_antiviral_1806_complex.5,0.6258584
model_antiviral_474_complex.1,0.62584054
model_antiviral_1055_complex.20,0.62582153
model_antiviral_1174_complex.19,0.6258171
model_antiviral_2183_complex.12,0.6258167
model_antiviral_1885_complex.13,0.6258141
model_antiviral_4351_complex.12,0.625813
model_antiviral_3366_complex.18,0.62579197
model_antiviral_4345_complex.19,0.6257601
model_antiviral_3749_complex.7,0.62575936
model_antiviral_4324_complex.7,0.62573266
model_antiviral_4246_complex.2,0.6257235
model_antiviral_1194_complex.19,0.6257121
model_antiviral_4603_complex.19,0.62566966
model_antiviral_91_complex.9,0.62566245
model_antiviral_3537_complex.7,0.62565774
model_antiviral_909_complex.19,0.625648
model_antiviral_89_complex.20,0.6256366
model_antiviral_2415_complex.9,0.6256274
model_antiviral_4172_complex.11,0.6256203
model_antiviral_3196_complex.1,0.62561476
model_antiviral_1136_complex.5,0.6256067
model_antiviral_761_complex.1,0.6255533
model_antiviral_1179_complex.3,0.6255477
model_antiviral_2691_complex.11,0.625545
model_antiviral_1197_complex.6,0.6255363
model_antiviral_9_complex.15,0.62553513
model_antiviral_4548_complex.4,0.6255255
model_antiviral_2979_complex.14,0.62552524
model_antiviral_1246_complex.6,0.62551886
model_antiviral_3003_complex.14,0.6255188
model_antiviral_1677_complex.4,0.6255179
model_antiviral_2248_complex.11,0.6255132
model_antiviral_3858_complex.7,0.62550104
model_antiviral_2547_complex.2,0.62547374
model_antiviral_3032_complex.19,0.62545514
model_antiviral_2098_complex.3,0.6254441
model_antiviral_1878_complex.18,0.6254426
model_antiviral_4483_complex.20,0.62543744
model_antiviral_4167_complex.13,0.62543017
model_antiviral_1929_complex.17,0.6254283
model_antiviral_203_complex.11,0.6254253
model_antiviral_892_complex.16,0.62542063
model_antiviral_4731_complex.6,0.6254198
model_antiviral_1378_complex.3,0.62539035
model_antiviral_2190_complex.13,0.6253895
model_antiviral_147_complex.19,0.6253744
model_antiviral_4847_complex.9,0.6253306
model_antiviral_203_complex.3,0.6253072
model_antiviral_4399_complex.19,0.62530524
model_antiviral_545_complex.6,0.6252989
model_antiviral_3202_complex.8,0.625297
model_antiviral_2478_complex.16,0.6252718
model_antiviral_4775_complex.14,0.62526923
model_antiviral_1055_complex.5,0.6252642
model_antiviral_698_complex.15,0.6252545
model_antiviral_4626_complex.3,0.6252524
model_antiviral_788_complex.3,0.62523246
model_antiviral_3054_complex.5,0.6252104
model_antiviral_3269_complex.11,0.62520593
model_antiviral_3497_complex.18,0.62520325
model_antiviral_1841_complex.15,0.6251942
model_antiviral_2289_complex.17,0.62518793
model_antiviral_2326_complex.7,0.62518656
model_antiviral_820_complex.1,0.6251854
model_antiviral_3537_complex.10,0.62518406
model_antiviral_722_complex.12,0.62518394
model_antiviral_619_complex.12,0.62515724
model_antiviral_561_complex.7,0.62513196
model_antiviral_2663_complex.6,0.6251188
model_antiviral_3366_complex.15,0.62511873
model_antiviral_4774_complex.4,0.6251106
model_antiviral_512_complex.5,0.6251062
model_antiviral_4387_complex.7,0.6250975
model_antiviral_4320_complex.13,0.6250969
model_antiviral_1882_complex.11,0.62509376
model_antiviral_4472_complex.4,0.62508565
model_antiviral_1160_complex.11,0.62507915
model_antiviral_536_complex.19,0.6250789
model_antiviral_3431_complex.7,0.62505895
model_antiviral_1136_complex.15,0.6250344
model_antiviral_3878_complex.11,0.62502927
model_antiviral_2576_complex.7,0.6250212
model_antiviral_721_complex.15,0.6250111
model_antiviral_1870_complex.9,0.62499744
model_antiviral_4594_complex.9,0.6249965
model_antiviral_4567_complex.6,0.62497544
model_antiviral_1041_complex.5,0.624973
model_antiviral_3258_complex.8,0.62497145
model_antiviral_3858_complex.4,0.6249696
model_antiviral_1017_complex.8,0.62495923
model_antiviral_4271_complex.12,0.6249262
model_antiviral_3411_complex.19,0.6249221
model_antiviral_3089_complex.3,0.62492174
model_antiviral_4448_complex.11,0.6249216
model_antiviral_769_complex.19,0.62489897
model_antiviral_4387_complex.8,0.62489766
model_antiviral_3700_complex.20,0.62489635
model_antiviral_4351_complex.19,0.62487817
model_antiviral_2568_complex.2,0.62487316
model_antiviral_2816_complex.12,0.6248714
model_antiviral_4559_complex.4,0.6248641
model_antiviral_2664_complex.13,0.6248536
model_antiviral_2704_complex.15,0.62485075
model_antiviral_2718_complex.7,0.6248432
model_antiviral_3532_complex.16,0.6248393
model_antiviral_2197_complex.5,0.6248268
model_antiviral_1520_complex.17,0.6248187
model_antiviral_2217_complex.6,0.62481093
model_antiviral_154_complex.13,0.6247961
model_antiviral_1636_complex.11,0.6247947
model_antiviral_2135_complex.1,0.62476647
model_antiviral_3165_complex.14,0.6247515
model_antiviral_4799_complex.16,0.62474793
model_antiviral_1979_complex.7,0.6247475
model_antiviral_4580_complex.16,0.6247398
model_antiviral_4469_complex.2,0.6247246
model_antiviral_1239_complex.6,0.6247156
model_antiviral_916_complex.6,0.62470126
model_antiviral_1614_complex.20,0.6246934
model_antiviral_467_complex.8,0.62469244
model_antiviral_154_complex.12,0.6246794
model_antiviral_3208_complex.13,0.62467575
model_antiviral_1792_complex.18,0.62467015
model_antiviral_3811_complex.6,0.62466854
model_antiviral_848_complex.13,0.6246674
model_antiviral_1135_complex.19,0.6246605
model_antiviral_1988_complex.15,0.6246507
model_antiviral_165_complex.5,0.6246053
model_antiviral_4847_complex.16,0.62460065
model_antiviral_1293_complex.13,0.62459534
model_antiviral_4345_complex.15,0.6245877
model_antiviral_3797_complex.18,0.6245872
model_antiviral_3829_complex.7,0.6245866
model_antiviral_2695_complex.2,0.6245849
model_antiviral_4032_complex.10,0.62457955
model_antiviral_2695_complex.12,0.62457705
model_antiviral_1834_complex.2,0.624577
model_antiviral_1978_complex.14,0.62456644
model_antiviral_4472_complex.5,0.62455267
model_antiviral_3439_complex.11,0.6245363
model_antiviral_4384_complex.8,0.6245291
model_antiviral_1073_complex.19,0.624527
model_antiviral_4567_complex.20,0.62450725
model_antiviral_1861_complex.10,0.62450516
model_antiviral_4491_complex.8,0.62448657
model_antiviral_4775_complex.8,0.62448454
model_antiviral_3702_complex.8,0.62448406
model_antiviral_1405_complex.12,0.6244815
model_antiviral_1183_complex.15,0.6244633
model_antiviral_1942_complex.2,0.6244619
model_antiviral_147_complex.14,0.6244439
model_antiviral_4492_complex.13,0.6244406
model_antiviral_2727_complex.2,0.62444
model_antiviral_2875_complex.15,0.6244264
model_antiviral_445_complex.2,0.6243834
model_antiviral_1902_complex.2,0.62438
model_antiviral_4208_complex.15,0.6243769
model_antiviral_2595_complex.12,0.6243692
model_antiviral_4552_complex.19,0.62436014
model_antiviral_1042_complex.16,0.6243441
model_antiviral_4107_complex.19,0.62433076
model_antiviral_891_complex.4,0.6243169
model_antiviral_1409_complex.14,0.62430733
model_antiviral_1105_complex.11,0.6243056
model_antiviral_710_complex.15,0.62428904
model_antiviral_2507_complex.11,0.6242831
model_antiviral_1619_complex.12,0.6242818
model_antiviral_3217_complex.4,0.62427956
model_antiviral_1080_complex.14,0.62427866
model_antiviral_3976_complex.13,0.62427026
model_antiviral_640_complex.18,0.62426585
model_antiviral_3509_complex.2,0.6242601
model_antiviral_203_complex.17,0.6242599
model_antiviral_4042_complex.6,0.6242568
model_antiviral_4259_complex.6,0.6242498
model_antiviral_435_complex.18,0.6242397
model_antiviral_3351_complex.12,0.62423706
model_antiviral_446_complex.9,0.6242306
model_antiviral_2652_complex.5,0.62422633
model_antiviral_291_complex.12,0.62422013
model_antiviral_4728_complex.20,0.6242192
model_antiviral_1409_complex.13,0.62420875
model_antiviral_3491_complex.15,0.6242055
model_antiviral_597_complex.1,0.6241982
model_antiviral_3653_complex.9,0.62418985
model_antiviral_4602_complex.20,0.6241773
model_antiviral_3936_complex.20,0.6241735
model_antiviral_4531_complex.11,0.6241731
model_antiviral_1194_complex.9,0.6241703
model_antiviral_3763_complex.18,0.6241625
model_antiviral_2029_complex.11,0.6241625
model_antiviral_1988_complex.9,0.6241614
model_antiviral_4259_complex.7,0.6241587
model_antiviral_2025_complex.19,0.6241562
model_antiviral_2451_complex.13,0.6241372
model_antiviral_361_complex.9,0.6241349
model_antiviral_1515_complex.12,0.62412477
model_antiviral_1239_complex.11,0.62412345
model_antiviral_482_complex.10,0.62412053
model_antiviral_4067_complex.14,0.6241022
model_antiviral_3426_complex.8,0.62409776
model_antiviral_3232_complex.6,0.6240924
model_antiviral_4071_complex.6,0.62408894
model_antiviral_2925_complex.18,0.6240593
model_antiviral_1217_complex.14,0.6240143
model_antiviral_794_complex.1,0.6240105
model_antiviral_48_complex.8,0.62397707
model_antiviral_2524_complex.5,0.6239754
model_antiviral_3638_complex.15,0.6239748
model_antiviral_2359_complex.8,0.6239721
model_antiviral_4251_complex.19,0.6239711
model_antiviral_2691_complex.1,0.62396705
model_antiviral_530_complex.4,0.6239524
model_antiviral_398_complex.16,0.62393856
model_antiviral_4141_complex.16,0.62391984
model_antiviral_385_complex.14,0.62391645
model_antiviral_1517_complex.20,0.6239061
model_antiviral_1149_complex.15,0.6239045
model_antiviral_2832_complex.14,0.62389046
model_antiviral_2866_complex.9,0.6238697
model_antiviral_3007_complex.8,0.6238573
model_antiviral_3908_complex.11,0.6238558
model_antiviral_19_complex.4,0.62384826
model_antiviral_1163_complex.15,0.6238463
model_antiviral_1486_complex.17,0.6238433
model_antiviral_1979_complex.12,0.6238411
model_antiviral_289_complex.7,0.62381834
model_antiviral_4808_complex.12,0.62381554
model_antiviral_3306_complex.9,0.6238138
model_antiviral_2259_complex.15,0.6238116
model_antiviral_4781_complex.14,0.62381136
model_antiviral_4251_complex.16,0.6238088
model_antiviral_2979_complex.9,0.6238022
model_antiviral_2198_complex.6,0.6237969
model_antiviral_2691_complex.10,0.6237808
model_antiviral_2111_complex.17,0.62377614
model_antiviral_1364_complex.15,0.6237681
model_antiviral_2951_complex.12,0.62376267
model_antiviral_3657_complex.6,0.6237463
model_antiviral_606_complex.18,0.6237412
model_antiviral_3729_complex.8,0.62372625
model_antiviral_1509_complex.15,0.6237234
model_antiviral_2880_complex.9,0.6237199
model_antiviral_2540_complex.10,0.6237157
model_antiviral_137_complex.20,0.6237103
model_antiviral_796_complex.9,0.6237092
model_antiviral_1567_complex.8,0.6237034
model_antiviral_1105_complex.12,0.62370205
model_antiviral_2941_complex.15,0.6237011
model_antiviral_4193_complex.14,0.62369955
